tx_id,referencia_externa,fecha_hora,fecha_valor,monto,moneda,tipo_tx,canal,estado,internacional,contracargo,velocity_1h,etiquetas,score_fraude
TX0008727,REF-2026-0008727,2025-12-31T14:57:06Z,2025-12-31,1315.26,USD,PAGO_COMERCIO,APP,APROBADA,true,false,2,internacional,0.60
TX0007559,REF-2026-0007559,2025-12-31T15:11:52Z,2025-12-31,878.66,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,5,normal,0.41
TX0001005,REF-2026-0001005,2025-12-31T17:07:29Z,2025-12-31,759.01,USD,TRANSFERENCIA,API,APROBADA,true,false,5,internacional,0.54
TX0003888,REF-2026-0003888,2025-12-31T17:15:09Z,2025-12-31,1114.01,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,3,normal,0.37
TX0002474,REF-2026-0002474,2025-12-31T17:16:12Z,2025-12-31,1088.63,USD,PAGO_COMERCIO,WEB,APROBADA,false,false,4,normal,0.49
TX0007853,REF-2026-0007853,2025-12-31T18:03:28Z,2025-12-31,546.22,USD,COMPRA_ONLINE,WEB,APROBADA,false,false,5,normal,0.37
TX0003166,REF-2026-0003166,2025-12-31T18:15:12Z,2025-12-31,1180.00,USD,TRANSFERENCIA,APP,APROBADA,false,false,3,normal,0.42
TX0003975,REF-2026-0003975,2025-12-31T18:31:22Z,2025-12-31,706.82,GTQ,COMPRA_ONLINE,WEB,APROBADA,false,false,1,normal,0.25
TX0007346,REF-2026-0007346,2025-12-31T18:41:16Z,2025-12-31,585.12,GTQ,TRANSFERENCIA,API,APROBADA,false,false,5,dispositivo_riesgoso,0.39
TX0004347,REF-2026-0004347,2025-12-31T19:29:55Z,2025-12-31,389.59,USD,RETIRO_ATM,ATM,APROBADA,false,false,6,normal,0.45
TX0006394,REF-2026-0006394,2025-12-31T19:31:43Z,2025-12-31,3972.94,GTQ,TRANSFERENCIA,API,APROBADA,false,false,0,normal,0.34
TX0005747,REF-2026-0005747,2025-12-31T19:38:50Z,2025-12-31,1092.72,USD,TRANSFERENCIA,API,APROBADA,true,false,5,internacional,0.60
TX0004816,REF-2026-0004816,2025-12-31T19:54:08Z,2025-12-31,2399.46,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,4,normal,0.45
TX0002350,REF-2026-0002350,2025-12-31T20:27:27Z,2025-12-31,644.99,USD,TRANSFERENCIA,API,APROBADA,true,false,7,internacional|alta_velocidad,0.40
TX0008533,REF-2026-0008533,2025-12-31T22:34:15Z,2025-12-31,804.03,USD,PAGO_COMERCIO,POS,APROBADA,true,false,2,internacional,0.46
TX0002950,REF-2026-0002950,2025-12-31T23:04:57Z,2025-12-31,1003.49,GTQ,TRANSFERENCIA,API,APROBADA,false,false,4,horario_inusual,0.57
TX0008388,REF-2026-0008388,2025-12-31T23:37:33Z,2025-12-31,742.37,USD,PAGO_COMERCIO,POS,APROBADA,false,false,3,horario_inusual,0.49
TX0006782,REF-2026-0006782,2025-12-31T23:49:22Z,2025-12-31,430.91,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,4,horario_inusual,0.50
TX0000233,REF-2026-0000233,2026-01-01T01:01:40Z,2026-01-01,608.99,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,3,horario_inusual|comercio_riesgoso,0.75
TX0003427,REF-2026-0003427,2026-01-01T01:13:07Z,2026-01-01,1290.52,USD,TRANSFERENCIA,WEB,APROBADA,false,false,3,horario_inusual,0.52
TX0005097,REF-2026-0005097,2026-01-01T01:25:53Z,2026-01-01,590.73,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,5,horario_inusual,0.53
TX0005602,REF-2026-0005602,2026-01-01T01:35:29Z,2026-01-01,2165.15,USD,TRANSFERENCIA,APP,APROBADA,false,false,3,horario_inusual,0.35
TX0006797,REF-2026-0006797,2026-01-01T01:42:24Z,2026-01-01,318.12,GTQ,RETIRO_ATM,ATM,APROBADA,false,false,3,horario_inusual,0.48
TX0008633,REF-2026-0008633,2026-01-01T02:04:13Z,2026-01-01,1320.00,USD,TRANSFERENCIA,WEB,APROBADA,true,false,5,internacional|horario_inusual,0.63
TX0002473,REF-2026-0002473,2026-01-01T02:34:43Z,2026-01-01,260.76,USD,PAGO_SERVICIO,APP,APROBADA,true,false,7,internacional|horario_inusual|comercio_riesgoso|alta_velocidad,0.74
TX0007412,REF-2026-0007412,2026-01-01T02:48:27Z,2026-01-01,681.54,GTQ,TRANSFERENCIA,API,PENDIENTE,false,false,0,horario_inusual,0.52
TX0004903,REF-2026-0004903,2026-01-01T03:32:32Z,2026-01-01,781.61,USD,DEPOSITO,SUCURSAL,PENDIENTE,true,false,5,internacional|horario_inusual,0.69
TX0001193,REF-2026-0001193,2026-01-01T03:53:32Z,2026-01-01,2853.02,USD,TRANSFERENCIA,WEB,APROBADA,true,false,5,internacional|horario_inusual,0.75
TX0001585,REF-2026-0001585,2026-01-01T03:59:03Z,2026-01-01,1030.00,GTQ,COMPRA_ONLINE,WEB,APROBADA,false,false,3,horario_inusual,0.52
TX0000764,REF-2026-0000764,2026-01-01T04:07:00Z,2026-01-01,570.89,GTQ,RETIRO_ATM,ATM,APROBADA,false,false,3,horario_inusual,0.56
TX0008970,REF-2026-0008970,2026-01-01T04:14:57Z,2026-01-01,629.06,GTQ,RETIRO_ATM,ATM,APROBADA,false,false,3,horario_inusual,0.41
TX0004942,REF-2026-0004942,2026-01-01T04:20:08Z,2026-01-01,5018.19,GTQ,TRANSFERENCIA,API,APROBADA,false,false,1,horario_inusual,0.38
TX0000401,REF-2026-0000401,2026-01-01T04:26:00Z,2026-01-01,449.91,USD,RETIRO_ATM,ATM,APROBADA,false,false,3,horario_inusual,0.37
TX0002529,REF-2026-0002529,2026-01-01T04:44:55Z,2026-01-01,333.57,USD,PAGO_COMERCIO,WEB,APROBADA,true,false,7,internacional|horario_inusual|comercio_riesgoso|alta_velocidad|sospechosa,0.90
TX0002921,REF-2026-0002921,2026-01-01T04:58:43Z,2026-01-01,996.10,GTQ,PAGO_SERVICIO,APP,APROBADA,false,false,5,horario_inusual,0.58
TX0004764,REF-2026-0004764,2026-01-01T05:00:39Z,2026-01-01,2651.00,USD,DEPOSITO,APP,APROBADA,false,false,6,normal,0.34
TX0001918,REF-2026-0001918,2026-01-01T05:50:50Z,2026-01-01,384.60,USD,RETIRO_ATM,ATM,APROBADA,false,false,6,normal,0.40
TX0005622,REF-2026-0005622,2026-01-01T05:54:55Z,2026-01-01,914.97,GTQ,COMPRA_ONLINE,APP,APROBADA,false,false,3,normal,0.30
TX0005680,REF-2026-0005680,2026-01-01T06:28:04Z,2026-01-01,1023.30,USD,TRANSFERENCIA,API,APROBADA,true,false,6,internacional,0.64
TX0004109,REF-2026-0004109,2026-01-01T06:47:13Z,2026-01-01,4122.95,USD,DEPOSITO,SUCURSAL,APROBADA,false,false,3,normal,0.28
TX0008686,REF-2026-0008686,2026-01-01T07:14:21Z,2026-01-01,488.28,USD,PAGO_SERVICIO,APP,APROBADA,true,false,5,internacional|comercio_riesgoso,0.69
TX0006612,REF-2026-0006612,2026-01-01T07:36:39Z,2026-01-01,547.01,GTQ,PAGO_COMERCIO,APP,APROBADA,false,false,5,comercio_riesgoso,0.60
TX0005347,REF-2026-0005347,2026-01-01T07:47:14Z,2026-01-01,851.14,USD,COMPRA_ONLINE,WEB,APROBADA,false,false,2,normal,0.44
TX0004667,REF-2026-0004667,2026-01-01T07:56:19Z,2026-01-01,864.46,USD,PAGO_COMERCIO,WEB,APROBADA,false,false,3,comercio_riesgoso,0.53
TX0004028,REF-2026-0004028,2026-01-01T08:26:21Z,2026-01-01,193.04,USD,COMPRA_ONLINE,APP,APROBADA,true,false,7,internacional|alta_velocidad,0.69
TX0004849,REF-2026-0004849,2026-01-01T08:55:21Z,2026-01-01,771.03,GTQ,PAGO_COMERCIO,APP,APROBADA,false,true,3,comercio_riesgoso|sospechosa,0.50
TX0003562,REF-2026-0003562,2026-01-01T09:12:34Z,2026-01-01,1196.25,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,1,normal,0.37
TX0001128,REF-2026-0001128,2026-01-01T10:41:59Z,2026-01-01,2314.50,USD,TRANSFERENCIA,APP,APROBADA,true,false,3,internacional,0.52
TX0003047,REF-2026-0003047,2026-01-01T10:53:13Z,2026-01-01,669.51,USD,PAGO_COMERCIO,WEB,APROBADA,true,false,4,internacional,0.57
TX0001081,REF-2026-0001081,2026-01-01T10:59:00Z,2026-01-01,1212.91,USD,TRANSFERENCIA,APP,APROBADA,false,false,2,normal,0.38
TX0004720,REF-2026-0004720,2026-01-01T11:34:46Z,2026-01-01,321.96,USD,COMPRA_ONLINE,WEB,APROBADA,false,false,5,dispositivo_riesgoso|comercio_riesgoso,0.66
TX0008878,REF-2026-0008878,2026-01-01T11:42:49Z,2026-01-01,220.22,USD,COMPRA_ONLINE,APP,APROBADA,true,false,4,internacional,0.64
TX0001780,REF-2026-0001780,2026-01-01T12:33:05Z,2026-01-01,328.16,USD,PAGO_COMERCIO,APP,APROBADA,true,false,8,internacional|alta_velocidad,0.61
TX0006217,REF-2026-0006217,2026-01-01T12:50:22Z,2026-01-01,2360.23,USD,TRANSFERENCIA,WEB,APROBADA,false,false,4,normal,0.33
TX0003687,REF-2026-0003687,2026-01-01T13:11:12Z,2026-01-01,1880.94,GTQ,PAGO_COMERCIO,WEB,APROBADA,false,false,3,normal,0.43
TX0002211,REF-2026-0002211,2026-01-01T13:57:20Z,2026-01-01,1787.78,USD,TRANSFERENCIA,APP,APROBADA,true,false,6,internacional,0.35
TX0008933,REF-2026-0008933,2026-01-01T14:06:28Z,2026-01-01,9131.79,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,10,alto_monto|alta_velocidad,0.47
TX0008825,REF-2026-0008825,2026-01-01T14:47:10Z,2026-01-01,1219.61,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,5,normal,0.37
TX0007652,REF-2026-0007652,2026-01-01T15:02:38Z,2026-01-01,583.34,GTQ,PAGO_COMERCIO,APP,APROBADA,false,false,4,comercio_riesgoso,0.49
TX0008586,REF-2026-0008586,2026-01-01T15:05:53Z,2026-01-01,1280.81,GTQ,PAGO_SERVICIO,APP,APROBADA,false,false,3,normal,0.24
TX0000257,REF-2026-0000257,2026-01-01T16:35:33Z,2026-01-01,4026.08,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,2,normal,0.45
TX0006672,REF-2026-0006672,2026-01-01T16:51:53Z,2026-01-01,1321.72,USD,PAGO_COMERCIO,APP,APROBADA,false,false,5,normal,0.40
TX0004956,REF-2026-0004956,2026-01-01T17:11:07Z,2026-01-01,300.56,USD,PAGO_COMERCIO,APP,APROBADA,false,false,3,normal,0.43
TX0001279,REF-2026-0001279,2026-01-01T17:17:07Z,2026-01-01,3320.40,USD,TRANSFERENCIA,WEB,APROBADA,false,false,5,normal,0.36
TX0003198,REF-2026-0003198,2026-01-01T17:28:35Z,2026-01-01,596.16,USD,TRANSFERENCIA,WEB,APROBADA,true,false,4,internacional,0.43
TX0008531,REF-2026-0008531,2026-01-01T17:54:25Z,2026-01-01,330.53,GTQ,PAGO_COMERCIO,APP,APROBADA,false,false,3,normal,0.34
TX0002872,REF-2026-0002872,2026-01-01T18:13:52Z,2026-01-01,439.93,USD,PAGO_COMERCIO,WEB,APROBADA,true,false,7,internacional|alta_velocidad,0.51
TX0008433,REF-2026-0008433,2026-01-01T19:20:17Z,2026-01-01,954.61,USD,COMPRA_ONLINE,APP,APROBADA,false,false,0,normal,0.26
TX0001029,REF-2026-0001029,2026-01-01T19:25:56Z,2026-01-01,993.49,USD,PAGO_COMERCIO,POS,PENDIENTE,true,false,4,internacional|dispositivo_riesgoso,0.75
TX0006654,REF-2026-0006654,2026-01-01T19:29:08Z,2026-01-01,388.76,GTQ,PAGO_COMERCIO,WEB,APROBADA,false,false,4,normal,0.53
TX0005735,REF-2026-0005735,2026-01-01T21:12:14Z,2026-01-01,2015.41,USD,TRANSFERENCIA,APP,APROBADA,false,false,5,normal,0.26
TX0002614,REF-2026-0002614,2026-01-01T21:33:46Z,2026-01-01,1119.41,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,4,normal,0.42
TX0001244,REF-2026-0001244,2026-01-01T21:34:39Z,2026-01-01,1868.93,USD,TRANSFERENCIA,API,APROBADA,false,false,3,normal,0.39
TX0007418,REF-2026-0007418,2026-01-01T22:28:33Z,2026-01-01,3236.92,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,2,normal,0.33
TX0007202,REF-2026-0007202,2026-01-01T22:35:08Z,2026-01-01,5340.90,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,2,normal,0.46
TX0002913,REF-2026-0002913,2026-01-02T00:02:45Z,2026-01-02,685.91,USD,RETIRO_ATM,ATM,APROBADA,false,false,4,horario_inusual,0.44
TX0003422,REF-2026-0003422,2026-01-02T00:38:12Z,2026-01-02,2626.11,USD,TRANSFERENCIA,APP,APROBADA,true,false,4,internacional|horario_inusual,0.62
TX0000235,REF-2026-0000235,2026-01-02T01:10:30Z,2026-01-02,569.30,USD,RETIRO_ATM,ATM,APROBADA,false,false,4,horario_inusual,0.32
TX0006036,REF-2026-0006036,2026-01-02T01:33:21Z,2026-01-02,530.65,USD,RETIRO_ATM,ATM,APROBADA,false,false,5,horario_inusual,0.38
TX0008425,REF-2026-0008425,2026-01-02T02:12:43Z,2026-01-02,637.40,USD,TRANSFERENCIA,API,PENDIENTE,false,false,5,horario_inusual,0.39
TX0007001,REF-2026-0007001,2026-01-02T03:09:08Z,2026-01-02,481.67,USD,PAGO_COMERCIO,WEB,APROBADA,false,false,1,horario_inusual,0.43
TX0005521,REF-2026-0005521,2026-01-02T03:44:33Z,2026-01-02,1310.60,USD,TRANSFERENCIA,APP,APROBADA,false,false,4,horario_inusual,0.44
TX0004611,REF-2026-0004611,2026-01-02T04:41:57Z,2026-01-02,2557.91,USD,TRANSFERENCIA,API,APROBADA,true,false,6,internacional|horario_inusual,0.78
TX0007756,REF-2026-0007756,2026-01-02T04:47:44Z,2026-01-02,594.26,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,4,horario_inusual|dispositivo_riesgoso|comercio_riesgoso,0.68
TX0004318,REF-2026-0004318,2026-01-02T05:44:14Z,2026-01-02,637.15,GTQ,COMPRA_ONLINE,APP,APROBADA,false,false,2,dispositivo_riesgoso,0.55
TX0008422,REF-2026-0008422,2026-01-02T05:55:45Z,2026-01-02,799.27,GTQ,COMPRA_ONLINE,APP,APROBADA,false,false,5,comercio_riesgoso,0.46
TX0006104,REF-2026-0006104,2026-01-02T06:33:50Z,2026-01-02,2209.34,GTQ,TRANSFERENCIA,API,APROBADA,false,false,3,normal,0.35
TX0007993,REF-2026-0007993,2026-01-02T06:59:15Z,2026-01-02,1452.22,USD,RETIRO_ATM,ATM,APROBADA,false,false,5,normal,0.32
TX0001202,REF-2026-0001202,2026-01-02T07:28:19Z,2026-01-02,1635.88,USD,PAGO_COMERCIO,WEB,PENDIENTE,false,false,5,normal,0.57
TX0000447,REF-2026-0000447,2026-01-02T08:11:40Z,2026-01-02,231.54,GTQ,PAGO_COMERCIO,POS,APROBADA,false,false,4,dispositivo_riesgoso,0.54
TX0005790,REF-2026-0005790,2026-01-02T11:12:24Z,2026-01-02,780.28,USD,PAGO_COMERCIO,WEB,APROBADA,false,false,3,normal,0.62
TX0008404,REF-2026-0008404,2026-01-02T11:41:28Z,2026-01-02,935.53,USD,RETIRO_ATM,ATM,APROBADA,true,false,4,internacional,0.51
TX0002227,REF-2026-0002227,2026-01-02T12:00:37Z,2026-01-02,1622.96,GTQ,TRANSFERENCIA,API,APROBADA,false,false,2,normal,0.25
TX0002633,REF-2026-0002633,2026-01-02T12:05:45Z,2026-01-02,1114.67,USD,TRANSFERENCIA,WEB,PENDIENTE,true,false,6,internacional,0.58
TX0003633,REF-2026-0003633,2026-01-02T12:08:51Z,2026-01-02,1063.63,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,2,normal,0.40
TX0007210,REF-2026-0007210,2026-01-02T12:12:04Z,2026-01-02,597.57,USD,TRANSFERENCIA,API,APROBADA,false,false,2,normal,0.24
TX0006531,REF-2026-0006531,2026-01-02T13:33:17Z,2026-01-02,3688.26,USD,PAGO_COMERCIO,APP,APROBADA,true,false,6,internacional,0.53
TX0004516,REF-2026-0004516,2026-01-02T14:13:43Z,2026-01-02,1098.21,USD,PAGO_SERVICIO,APP,APROBADA,false,false,3,comercio_riesgoso,0.49
TX0002607,REF-2026-0002607,2026-01-02T15:40:15Z,2026-01-02,2988.38,USD,TRANSFERENCIA,WEB,APROBADA,false,false,4,normal,0.44
TX0003875,REF-2026-0003875,2026-01-02T15:59:29Z,2026-01-02,912.47,GTQ,TRANSFERENCIA,API,APROBADA,false,false,5,normal,0.52
TX0003066,REF-2026-0003066,2026-01-02T16:18:13Z,2026-01-02,2929.21,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,0,normal,0.27
TX0000627,REF-2026-0000627,2026-01-02T17:12:42Z,2026-01-02,1336.65,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,4,normal,0.37
TX0006689,REF-2026-0006689,2026-01-02T17:17:40Z,2026-01-02,2369.76,USD,COMPRA_ONLINE,WEB,APROBADA,false,false,3,normal,0.43
TX0002738,REF-2026-0002738,2026-01-02T17:20:19Z,2026-01-02,980.80,GTQ,COMPRA_ONLINE,WEB,APROBADA,false,false,4,normal,0.34
TX0005379,REF-2026-0005379,2026-01-02T17:45:55Z,2026-01-02,97179.41,USD,RETIRO_ATM,ATM,APROBADA,false,false,3,alto_monto,0.63
TX0002650,REF-2026-0002650,2026-01-02T18:21:48Z,2026-01-02,2963.52,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,2,normal,0.34
TX0005088,REF-2026-0005088,2026-01-02T18:46:10Z,2026-01-02,4631.90,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,5,normal,0.37
TX0006659,REF-2026-0006659,2026-01-02T19:07:49Z,2026-01-02,3300.30,USD,DEPOSITO,ATM,APROBADA,false,false,4,normal,0.35
TX0001104,REF-2026-0001104,2026-01-02T19:08:34Z,2026-01-02,2023.48,USD,TRANSFERENCIA,APP,APROBADA,true,false,3,internacional,0.72
TX0005737,REF-2026-0005737,2026-01-02T19:33:30Z,2026-01-02,2074.85,USD,PAGO_SERVICIO,WEB,APROBADA,true,false,5,internacional|dispositivo_riesgoso,0.75
TX0004971,REF-2026-0004971,2026-01-02T20:50:14Z,2026-01-02,450.82,USD,PAGO_COMERCIO,WEB,APROBADA,true,false,5,internacional,0.65
TX0005163,REF-2026-0005163,2026-01-02T21:05:35Z,2026-01-02,1035.00,GTQ,DEPOSITO,SUCURSAL,APROBADA,false,false,5,normal,0.32
TX0008236,REF-2026-0008236,2026-01-02T21:16:23Z,2026-01-02,2587.04,USD,TRANSFERENCIA,APP,APROBADA,true,false,5,internacional|dispositivo_riesgoso,0.69
TX0001099,REF-2026-0001099,2026-01-02T21:36:55Z,2026-01-02,1010.81,GTQ,COMPRA_ONLINE,APP,APROBADA,false,false,6,normal,0.31
TX0007958,REF-2026-0007958,2026-01-02T22:01:05Z,2026-01-02,585.48,USD,RETIRO_ATM,ATM,APROBADA,false,false,2,normal,0.30
TX0008051,REF-2026-0008051,2026-01-02T22:01:53Z,2026-01-02,1890.04,USD,TRANSFERENCIA,WEB,APROBADA,true,false,3,internacional,0.55
TX0001650,REF-2026-0001650,2026-01-02T22:38:55Z,2026-01-02,654.25,USD,RETIRO_ATM,ATM,APROBADA,false,false,2,normal,0.21
TX0000628,REF-2026-0000628,2026-01-02T23:21:10Z,2026-01-02,1655.75,USD,TRANSFERENCIA,API,APROBADA,true,false,5,internacional|horario_inusual,0.63
TX0003412,REF-2026-0003412,2026-01-02T23:40:25Z,2026-01-02,1065.24,USD,COMPRA_ONLINE,APP,APROBADA,true,false,4,internacional|horario_inusual,0.82
TX0008258,REF-2026-0008258,2026-01-03T00:27:33Z,2026-01-03,1406.38,USD,RETIRO_ATM,ATM,APROBADA,false,false,7,horario_inusual|alta_velocidad,0.53
TX0003386,REF-2026-0003386,2026-01-03T00:36:49Z,2026-01-03,563.01,USD,DEPOSITO,SUCURSAL,APROBADA,false,false,3,horario_inusual,0.57
TX0008600,REF-2026-0008600,2026-01-03T00:46:39Z,2026-01-03,1248.24,GTQ,TRANSFERENCIA,API,APROBADA,false,false,2,horario_inusual,0.45
TX0008990,REF-2026-0008990,2026-01-03T02:02:01Z,2026-01-03,1436.12,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,4,horario_inusual,0.54
TX0002880,REF-2026-0002880,2026-01-03T02:20:10Z,2026-01-03,255.69,USD,PAGO_COMERCIO,WEB,APROBADA,true,false,3,internacional|horario_inusual,0.63
TX0001878,REF-2026-0001878,2026-01-03T03:54:51Z,2026-01-03,407.04,USD,TRANSFERENCIA,APP,APROBADA,true,false,5,internacional|horario_inusual,0.62
TX0007352,REF-2026-0007352,2026-01-03T04:29:21Z,2026-01-03,487.25,GTQ,DEPOSITO,ATM,APROBADA,false,false,7,horario_inusual|alta_velocidad,0.48
TX0007691,REF-2026-0007691,2026-01-03T04:30:59Z,2026-01-03,1189.11,USD,TRANSFERENCIA,API,APROBADA,false,false,1,horario_inusual,0.34
TX0004340,REF-2026-0004340,2026-01-03T04:38:55Z,2026-01-03,2070.39,USD,TRANSFERENCIA,APP,APROBADA,true,false,4,internacional|horario_inusual,0.60
TX0005421,REF-2026-0005421,2026-01-03T05:00:48Z,2026-01-03,1672.77,USD,TRANSFERENCIA,WEB,APROBADA,true,false,1,internacional,0.58
TX0000037,REF-2026-0000037,2026-01-03T05:40:24Z,2026-01-03,614.62,USD,RETIRO_ATM,ATM,APROBADA,true,false,3,internacional,0.67
TX0005832,REF-2026-0005832,2026-01-03T05:42:31Z,2026-01-03,1580.71,USD,TRANSFERENCIA,API,APROBADA,true,false,5,internacional,0.43
TX0000035,REF-2026-0000035,2026-01-03T05:49:28Z,2026-01-03,749.65,USD,DEPOSITO,ATM,APROBADA,false,false,4,normal,0.45
TX0006533,REF-2026-0006533,2026-01-03T05:53:44Z,2026-01-03,7351.59,USD,PAGO_COMERCIO,WEB,APROBADA,false,false,4,normal,0.40
TX0004304,REF-2026-0004304,2026-01-03T06:23:41Z,2026-01-03,1937.08,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,4,normal,0.42
TX0008924,REF-2026-0008924,2026-01-03T06:31:07Z,2026-01-03,350.76,USD,PAGO_COMERCIO,APP,APROBADA,false,false,4,normal,0.27
TX0003035,REF-2026-0003035,2026-01-03T06:49:18Z,2026-01-03,235.50,USD,PAGO_COMERCIO,POS,APROBADA,true,true,3,internacional|sospechosa,0.60
TX0001903,REF-2026-0001903,2026-01-03T07:25:13Z,2026-01-03,5898.55,USD,TRANSFERENCIA,WEB,APROBADA,true,false,2,internacional,0.42
TX0005973,REF-2026-0005973,2026-01-03T07:40:55Z,2026-01-03,2915.47,GTQ,TRANSFERENCIA,API,APROBADA,false,false,1,normal,0.34
TX0001107,REF-2026-0001107,2026-01-03T08:00:04Z,2026-01-03,828.50,USD,PAGO_COMERCIO,POS,APROBADA,false,false,7,alta_velocidad,0.46
TX0007639,REF-2026-0007639,2026-01-03T08:57:52Z,2026-01-03,975.59,USD,PAGO_SERVICIO,WEB,APROBADA,false,false,1,normal,0.31
TX0007083,REF-2026-0007083,2026-01-03T09:05:45Z,2026-01-03,1061.79,USD,TRANSFERENCIA,APP,APROBADA,false,false,5,normal,0.50
TX0004591,REF-2026-0004591,2026-01-03T10:42:56Z,2026-01-03,4735.73,GTQ,TRANSFERENCIA,API,APROBADA,false,false,0,normal,0.30
TX0000199,REF-2026-0000199,2026-01-03T11:12:10Z,2026-01-03,1195.40,USD,TRANSFERENCIA,APP,APROBADA,false,false,3,normal,0.40
TX0001239,REF-2026-0001239,2026-01-03T11:14:04Z,2026-01-03,833.69,USD,PAGO_COMERCIO,WEB,APROBADA,false,false,5,normal,0.35
TX0001826,REF-2026-0001826,2026-01-03T12:13:08Z,2026-01-03,4291.79,USD,TRANSFERENCIA,WEB,APROBADA,false,false,3,normal,0.43
TX0002402,REF-2026-0002402,2026-01-03T13:00:52Z,2026-01-03,698.48,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,2,normal,0.40
TX0003111,REF-2026-0003111,2026-01-03T14:00:10Z,2026-01-03,1176.29,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,2,normal,0.31
TX0002096,REF-2026-0002096,2026-01-03T14:15:26Z,2026-01-03,984.96,GTQ,COMPRA_ONLINE,APP,APROBADA,false,false,4,dispositivo_riesgoso,0.52
TX0006850,REF-2026-0006850,2026-01-03T15:34:42Z,2026-01-03,2104.08,USD,COMPRA_ONLINE,APP,APROBADA,true,true,2,internacional|sospechosa,0.44
TX0005693,REF-2026-0005693,2026-01-03T16:09:13Z,2026-01-03,610.36,GTQ,TRANSFERENCIA,API,APROBADA,false,false,5,normal,0.39
TX0004001,REF-2026-0004001,2026-01-03T16:34:01Z,2026-01-03,444.44,GTQ,COMPRA_ONLINE,WEB,APROBADA,false,false,7,alta_velocidad,0.29
TX0008656,REF-2026-0008656,2026-01-03T16:50:27Z,2026-01-03,1402.95,GTQ,PAGO_SERVICIO,WEB,APROBADA,false,false,2,dispositivo_riesgoso,0.50
TX0006833,REF-2026-0006833,2026-01-03T17:27:07Z,2026-01-03,2573.91,GTQ,TRANSFERENCIA,APP,APROBADA,false,false,3,normal,0.37
TX0006715,REF-2026-0006715,2026-01-03T18:11:23Z,2026-01-03,678.06,USD,COMPRA_ONLINE,APP,APROBADA,false,false,5,normal,0.48
TX0006929,REF-2026-0006929,2026-01-03T18:11:54Z,2026-01-03,1727.12,USD,TRANSFERENCIA,WEB,APROBADA,false,false,3,normal,0.35
TX0003110,REF-2026-0003110,2026-01-03T18:42:03Z,2026-01-03,2391.12,USD,DEPOSITO,APP,APROBADA,true,false,2,internacional,0.61
TX0000042,REF-2026-0000042,2026-01-03T19:09:28Z,2026-01-03,224.73,USD,PAGO_COMERCIO,APP,APROBADA,false,false,6,dispositivo_riesgoso,0.49
TX0008892,REF-2026-0008892,2026-01-03T19:11:58Z,2026-01-03,740.21,USD,TRANSFERENCIA,APP,APROBADA,true,false,5,internacional,0.43
TX0004913,REF-2026-0004913,2026-01-03T19:29:10Z,2026-01-03,1249.58,USD,TRANSFERENCIA,API,APROBADA,true,false,7,internacional|alta_velocidad,0.65
TX0008681,REF-2026-0008681,2026-01-03T20:34:52Z,2026-01-03,1563.19,USD,TRANSFERENCIA,WEB,APROBADA,true,false,6,internacional|dispositivo_riesgoso,0.78
TX0000650,REF-2026-0000650,2026-01-03T20:53:09Z,2026-01-03,1610.48,GTQ,RETIRO_ATM,ATM,APROBADA,false,false,3,normal,0.40
TX0007848,REF-2026-0007848,2026-01-03T20:54:19Z,2026-01-03,1284.45,GTQ,TRANSFERENCIA,API,APROBADA,false,false,5,normal,0.44
TX0000501,REF-2026-0000501,2026-01-03T21:07:03Z,2026-01-03,969.45,USD,TRANSFERENCIA,APP,APROBADA,false,false,1,normal,0.30
TX0006648,REF-2026-0006648,2026-01-03T21:10:22Z,2026-01-03,1266.75,GTQ,TRANSFERENCIA,WEB,APROBADA,false,false,3,normal,0.39
TX0002830,REF-2026-0002830,2026-01-03T21:40:54Z,2026-01-03,4555.99,USD,TRANSFERENCIA,WEB,APROBADA,true,false,1,internacional,0.69
TX0006236,REF-2026-0006236,2026-01-03T21:53:00Z,2026-01-03,429.79,USD,PAGO_COMERCIO,WEB,APROBADA,false,false,0,normal,0.30
