cuenta_origen_id,cuenta_destino_id,tipo_vinculo,fecha_deteccion,score_vinculo,evidencia,activo
CU001171,CU001172,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001172,CU001173,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001173,CU001174,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001174,CU001175,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001175,CU001176,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001176,CU001177,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001177,CU001178,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001178,CU001179,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001179,CU001180,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001180,CU001181,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001181,CU001182,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001182,CU001183,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001183,CU001184,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001184,CU001185,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001185,CU001186,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001186,CU001187,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001187,CU001188,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001188,CU001189,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001189,CU001190,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001190,CU001191,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001191,CU001192,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001192,CU001193,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001193,CU001194,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001194,CU001195,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001195,CU001196,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001196,CU001197,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001197,CU001198,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001198,CU001199,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001199,CU001200,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001200,CU001201,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001201,CU001202,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001202,CU001203,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001203,CU001204,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001204,CU001205,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001205,CU001206,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001206,CU001207,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001207,CU001208,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001208,CU001209,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001209,CU001210,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001210,CU001211,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001211,CU001212,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001212,CU001213,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001213,CU001214,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001214,CU001215,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001215,CU001216,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001216,CU001217,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001217,CU001218,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001218,CU001219,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001219,CU001220,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001220,CU001221,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001221,CU001222,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001222,CU001223,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001223,CU001224,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001224,CU001225,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001225,CU001226,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001226,CU001227,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001227,CU001228,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001228,CU001229,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001229,CU001230,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001230,CU001231,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001231,CU001232,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001232,CU001233,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001233,CU001234,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001234,CU001235,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001235,CU001236,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001236,CU001237,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001237,CU001238,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001238,CU001239,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001239,CU001240,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001240,CU001241,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001241,CU001242,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001242,CU001243,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001243,CU001244,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001244,CU001245,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001245,CU001246,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001246,CU001247,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001247,CU001248,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001248,CU001249,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001249,CU001250,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001250,CU001251,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001251,CU001252,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001252,CU001253,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001253,CU001254,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001254,CU001255,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001255,CU001256,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001256,CU001257,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001257,CU001258,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001258,CU001259,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001259,CU001260,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001260,CU001261,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001261,CU001262,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001262,CU001263,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001263,CU001264,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001264,CU001265,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001265,CU001266,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001266,CU001267,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001267,CU001268,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001268,CU001269,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001269,CU001270,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001270,CU001271,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001271,CU001272,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001272,CU001273,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001273,CU001274,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001274,CU001275,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001275,CU001276,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001276,CU001277,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001277,CU001278,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001278,CU001279,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001279,CU001280,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001280,CU001281,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001281,CU001282,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001282,CU001283,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001283,CU001284,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001284,CU001285,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001285,CU001286,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001286,CU001287,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001287,CU001288,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001288,CU001289,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001289,CU001290,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001290,CU001291,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001291,CU001292,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001292,CU001293,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001293,CU001294,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001294,CU001295,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001295,CU001296,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001296,CU001297,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001297,CU001298,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001298,CU001299,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001299,CU001300,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001300,CU001301,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001301,CU001302,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001302,CU001303,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001303,CU001304,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001304,CU001305,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001305,CU001306,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001306,CU001307,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001307,CU001308,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001308,CU001309,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001309,CU001310,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001310,CU001311,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001311,CU001312,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001312,CU001313,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001313,CU001314,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001314,CU001315,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001315,CU001316,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001316,CU001317,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001317,CU001318,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001318,CU001319,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001319,CU001320,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001320,CU001321,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001321,CU001322,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001322,CU001323,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001323,CU001324,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001324,CU001325,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001325,CU001326,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001326,CU001327,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001327,CU001328,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001328,CU001329,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001329,CU001330,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001330,CU001331,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001331,CU001332,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001332,CU001333,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001333,CU001334,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001334,CU001335,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001335,CU001336,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001336,CU001337,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001337,CU001338,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001338,CU001339,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001339,CU001340,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001340,CU001341,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001341,CU001342,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001342,CU001343,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001343,CU001344,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001344,CU001345,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001345,CU001346,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001346,CU001347,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001347,CU001348,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001348,CU001349,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001349,CU001350,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001350,CU001351,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001351,CU001352,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001352,CU001353,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001353,CU001354,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001354,CU001355,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001355,CU001356,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001356,CU001357,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001357,CU001358,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001358,CU001359,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001359,CU001360,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001360,CU001361,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001361,CU001362,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001362,CU001363,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001363,CU001364,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001364,CU001365,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001365,CU001366,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001366,CU001367,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001367,CU001368,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001368,CU001369,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001369,CU001370,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001370,CU001371,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001371,CU001372,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001372,CU001373,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001373,CU001374,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001374,CU001375,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001375,CU001376,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001376,CU001377,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001377,CU001378,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001378,CU001379,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001379,CU001380,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001380,CU001381,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001381,CU001382,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001382,CU001383,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001383,CU001384,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001384,CU001385,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001385,CU001386,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001386,CU001387,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001387,CU001388,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001388,CU001389,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001389,CU001390,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001390,CU001391,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001391,CU001392,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001392,CU001393,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001393,CU001394,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001394,CU001395,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001395,CU001396,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001396,CU001397,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001397,CU001398,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001398,CU001399,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001399,CU001400,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001400,CU001401,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001401,CU001402,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001402,CU001403,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001403,CU001404,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001404,CU001405,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001405,CU001406,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001406,CU001407,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001407,CU001408,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001408,CU001409,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001409,CU001410,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001410,CU001411,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001411,CU001412,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001412,CU001413,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001413,CU001414,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001414,CU001415,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001415,CU001416,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001416,CU001417,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001417,CU001418,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001418,CU001419,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001419,CU001420,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001420,CU001421,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001421,CU001422,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001422,CU001423,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001423,CU001424,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001424,CU001425,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001425,CU001426,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001426,CU001427,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001427,CU001428,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001428,CU001429,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001429,CU001430,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001430,CU001431,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001431,CU001432,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001432,CU001433,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001433,CU001434,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001434,CU001435,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001435,CU001436,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001436,CU001437,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001437,CU001438,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001438,CU001439,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001439,CU001440,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001440,CU001441,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001441,CU001442,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001442,CU001443,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
CU001443,CU001444,BACKBONE_CONECTIVIDAD,2026-04-21,0.01,conexion_global|backbone,true
