tx_origen_id,tx_destino_id,delta_segundos,misma_ip,misma_ubicacion,patron,score_patron
TX0007823,TX0008045,3933478,true,false,SECUENCIA_NORMAL,0.25
TX0005278,TX0002891,703662,true,false,SECUENCIA_NORMAL,0.28
TX0000925,TX0007566,3212643,true,false,SECUENCIA_NORMAL,0.25
TX0001981,TX0005440,1565633,true,false,SECUENCIA_NORMAL,0.30
TX0008612,TX0005498,53915,true,false,SECUENCIA_NORMAL,0.31
TX0008412,TX0008660,3189813,true,false,SECUENCIA_NORMAL,0.27
TX0008660,TX0003213,3666467,true,false,SECUENCIA_NORMAL,0.37
TX0003213,TX0000119,1165425,true,false,SECUENCIA_NORMAL,0.36
TX0003184,TX0004382,26593,true,false,SECUENCIA_NORMAL,0.35
TX0008481,TX0002493,4043026,false,true,SECUENCIA_NORMAL,0.38
TX0002271,TX0004310,5309597,true,false,SECUENCIA_NORMAL,0.36
TX0000750,TX0006307,1174114,true,false,SECUENCIA_NORMAL,0.28
TX0006307,TX0002576,2818073,true,false,SECUENCIA_NORMAL,0.36
TX0007986,TX0006831,3053716,true,false,SECUENCIA_NORMAL,0.36
TX0005080,TX0005837,659975,true,false,SECUENCIA_NORMAL,0.27
TX0005837,TX0006729,761337,true,false,SECUENCIA_NORMAL,0.31
TX0008044,TX0005325,595060,true,false,SECUENCIA_NORMAL,0.28
TX0005161,TX0002151,2405903,true,false,SECUENCIA_NORMAL,0.27
TX0006944,TX0003528,1461857,true,false,SECUENCIA_NORMAL,0.28
TX0000203,TX0000365,2335389,true,false,SECUENCIA_NORMAL,0.38
TX0005832,TX0006350,1195359,true,false,SECUENCIA_NORMAL,0.28
TX0008096,TX0007599,1904914,true,false,SECUENCIA_NORMAL,0.38
TX0001355,TX0000774,3511831,true,false,SECUENCIA_NORMAL,0.24
TX0001394,TX0004170,3513085,true,false,SECUENCIA_NORMAL,0.26
TX0000764,TX0008777,501308,true,false,SECUENCIA_NORMAL,0.37
TX0008966,TX0000419,3324456,false,true,SECUENCIA_NORMAL,0.32
TX0002467,TX0001225,1338019,false,false,SECUENCIA_NORMAL,0.22
TX0007594,TX0008616,2246229,false,false,SECUENCIA_NORMAL,0.28
TX0001645,TX0001199,606675,true,false,SECUENCIA_NORMAL,0.34
TX0001199,TX0007016,2816575,true,false,SECUENCIA_NORMAL,0.32
TX0004558,TX0003967,3278265,true,false,SECUENCIA_NORMAL,0.35
TX0004234,TX0003502,2841335,true,false,SECUENCIA_NORMAL,0.25
TX0004122,TX0004831,541681,true,false,SECUENCIA_NORMAL,0.32
TX0006085,TX0007201,3610113,true,false,SECUENCIA_NORMAL,0.23
TX0008449,TX0002826,3153989,true,false,SECUENCIA_NORMAL,0.27
TX0008791,TX0004517,105875,true,false,SECUENCIA_NORMAL,0.27
TX0002266,TX0007826,583196,true,false,SECUENCIA_NORMAL,0.26
TX0002654,TX0008493,8472787,true,false,SECUENCIA_NORMAL,0.29
TX0005279,TX0004791,594787,true,false,SECUENCIA_NORMAL,0.28
TX0004791,TX0007229,462649,true,false,SECUENCIA_NORMAL,0.30
TX0006624,TX0008354,1426227,false,false,SECUENCIA_NORMAL,0.29
TX0008856,TX0000015,408087,true,false,SECUENCIA_NORMAL,0.33
TX0008317,TX0006163,2352926,true,false,SECUENCIA_NORMAL,0.29
TX0003901,TX0000514,334950,true,false,SECUENCIA_NORMAL,0.22
TX0007454,TX0002081,1791750,true,true,SECUENCIA_NORMAL,0.30
TX0002081,TX0006783,6011253,true,false,SECUENCIA_NORMAL,0.37
TX0007756,TX0005678,3074302,false,false,SECUENCIA_NORMAL,0.22
TX0004161,TX0001914,2688472,true,false,SECUENCIA_NORMAL,0.30
TX0002336,TX0007792,8568131,true,false,SECUENCIA_NORMAL,0.28
TX0003493,TX0006886,687726,true,false,SECUENCIA_NORMAL,0.35
TX0000492,TX0005689,2137094,true,false,SECUENCIA_NORMAL,0.24
TX0003981,TX0001357,4570931,true,true,SECUENCIA_NORMAL,0.25
TX0001357,TX0002488,290723,true,false,SECUENCIA_NORMAL,0.31
TX0004156,TX0005843,1231907,true,false,SECUENCIA_NORMAL,0.34
TX0002483,TX0000525,247227,true,false,SECUENCIA_NORMAL,0.33
TX0000525,TX0007867,2450340,true,false,SECUENCIA_NORMAL,0.23
TX0004774,TX0004393,2525218,true,false,SECUENCIA_NORMAL,0.36
TX0004266,TX0008388,1043715,true,false,SECUENCIA_NORMAL,0.29
TX0001876,TX0005830,4256868,true,false,SECUENCIA_NORMAL,0.25
TX0006857,TX0001134,270896,true,false,SECUENCIA_NORMAL,0.23
TX0000818,TX0002380,509419,true,false,SECUENCIA_NORMAL,0.24
TX0003662,TX0003164,734500,true,true,SECUENCIA_NORMAL,0.31
TX0006798,TX0003591,852093,true,false,SECUENCIA_NORMAL,0.35
TX0007132,TX0002085,282719,true,false,SECUENCIA_NORMAL,0.37
TX0001994,TX0004809,5801468,true,false,SECUENCIA_NORMAL,0.30
TX0000376,TX0002255,8326431,true,false,SECUENCIA_NORMAL,0.34
TX0007142,TX0006600,3835109,true,false,SECUENCIA_NORMAL,0.26
TX0000725,TX0003454,3454973,false,true,SECUENCIA_NORMAL,0.33
TX0006158,TX0003595,741727,true,true,SECUENCIA_NORMAL,0.31
TX0008023,TX0003986,9328332,false,false,SECUENCIA_NORMAL,0.31
TX0003208,TX0002586,1033054,false,true,SECUENCIA_NORMAL,0.26
TX0008998,TX0004039,1664102,true,false,SECUENCIA_NORMAL,0.29
TX0002383,TX0001823,3699048,true,false,SECUENCIA_NORMAL,0.38
TX0006950,TX0004267,3893952,true,false,SECUENCIA_NORMAL,0.38
TX0001683,TX0005043,6130140,false,false,SECUENCIA_NORMAL,0.31
TX0005043,TX0002660,1958926,true,false,SECUENCIA_NORMAL,0.26
TX0001537,TX0005813,6480883,true,false,SECUENCIA_NORMAL,0.34
TX0007246,TX0003314,604411,true,false,SECUENCIA_NORMAL,0.24
TX0003314,TX0000368,4344310,true,false,SECUENCIA_NORMAL,0.27
TX0006264,TX0000116,648089,true,false,SECUENCIA_NORMAL,0.36
TX0007641,TX0004652,932234,true,false,SECUENCIA_NORMAL,0.34
TX0003026,TX0006965,429514,true,false,SECUENCIA_NORMAL,0.25
TX0006965,TX0002015,3076856,true,false,SECUENCIA_NORMAL,0.29
TX0002015,TX0007467,76541,true,false,SECUENCIA_NORMAL,0.28
TX0002622,TX0006115,4836435,true,false,SECUENCIA_NORMAL,0.23
TX0008068,TX0000655,4696020,true,false,SECUENCIA_NORMAL,0.31
TX0000401,TX0001244,61719,true,false,SECUENCIA_NORMAL,0.23
TX0004458,TX0000915,925380,true,false,SECUENCIA_NORMAL,0.36
TX0004769,TX0004427,5171952,false,false,SECUENCIA_NORMAL,0.23
TX0008085,TX0002514,3024811,true,false,SECUENCIA_NORMAL,0.22
TX0001038,TX0001522,39575,true,false,SECUENCIA_NORMAL,0.33
TX0003106,TX0004697,232909,true,false,SECUENCIA_NORMAL,0.27
TX0000426,TX0007888,978567,true,false,SECUENCIA_NORMAL,0.31
TX0006889,TX0006694,6007022,false,false,SECUENCIA_NORMAL,0.31
TX0002474,TX0004419,2555262,false,false,SECUENCIA_NORMAL,0.29
TX0005522,TX0008170,2186569,true,true,SECUENCIA_NORMAL,0.22
TX0001188,TX0003834,3415257,true,false,SECUENCIA_NORMAL,0.36
TX0008705,TX0004307,37390,true,false,SECUENCIA_NORMAL,0.25
TX0004005,TX0001749,2559728,true,false,SECUENCIA_NORMAL,0.25
TX0004123,TX0004414,298351,true,true,SECUENCIA_NORMAL,0.35
TX0001573,TX0003073,2564762,true,false,SECUENCIA_NORMAL,0.32
TX0003073,TX0001834,1324531,true,false,SECUENCIA_NORMAL,0.28
TX0001834,TX0000069,4020621,true,false,SECUENCIA_NORMAL,0.29
TX0000069,TX0001973,1007198,true,false,SECUENCIA_NORMAL,0.27
TX0008133,TX0005692,406704,true,false,SECUENCIA_NORMAL,0.23
TX0003612,TX0002371,4396040,true,false,SECUENCIA_NORMAL,0.37
TX0004514,TX0000236,89975,true,false,SECUENCIA_NORMAL,0.30
TX0005912,TX0007537,211328,true,false,SECUENCIA_NORMAL,0.25
TX0007537,TX0002509,5694051,true,false,SECUENCIA_NORMAL,0.30
TX0005005,TX0000283,3118381,true,true,SECUENCIA_NORMAL,0.23
TX0003965,TX0001666,96458,true,false,SECUENCIA_NORMAL,0.34
TX0006907,TX0000695,7253404,true,false,SECUENCIA_NORMAL,0.38
TX0008284,TX0006739,13337829,false,false,SECUENCIA_NORMAL,0.38
TX0007914,TX0006503,29111,true,false,SECUENCIA_NORMAL,0.33
TX0006496,TX0008250,2641480,true,false,SECUENCIA_NORMAL,0.36
TX0003994,TX0008180,914432,true,false,SECUENCIA_NORMAL,0.30
TX0006181,TX0004606,35008,true,false,SECUENCIA_NORMAL,0.32
TX0004606,TX0007196,1095161,true,false,SECUENCIA_NORMAL,0.25
TX0004816,TX0003183,3423095,true,false,SECUENCIA_NORMAL,0.37
TX0008589,TX0008300,385902,true,false,SECUENCIA_NORMAL,0.22
TX0000315,TX0000111,1301545,true,false,SECUENCIA_NORMAL,0.33
TX0000111,TX0008353,1253601,true,false,SECUENCIA_NORMAL,0.28
TX0008211,TX0006521,2557564,true,false,SECUENCIA_NORMAL,0.37
TX0001837,TX0007073,2522963,true,false,SECUENCIA_NORMAL,0.35
TX0000155,TX0003052,6049556,true,false,SECUENCIA_NORMAL,0.25
TX0001691,TX0003069,2337591,true,false,SECUENCIA_NORMAL,0.23
TX0003069,TX0002814,2546410,true,false,SECUENCIA_NORMAL,0.22
TX0001485,TX0002796,437,true,false,RAPID_FIRE,0.85
TX0000580,TX0002976,3109177,true,false,SECUENCIA_NORMAL,0.32
TX0003634,TX0007877,19684,true,false,SECUENCIA_NORMAL,0.32
TX0004416,TX0000169,981191,true,false,SECUENCIA_NORMAL,0.34
TX0005528,TX0006304,1027445,true,false,SECUENCIA_NORMAL,0.24
TX0008505,TX0006643,151670,true,false,SECUENCIA_NORMAL,0.36
TX0002515,TX0003525,251079,true,false,SECUENCIA_NORMAL,0.34
TX0002879,TX0002808,408944,true,false,SECUENCIA_NORMAL,0.30
TX0001660,TX0006581,155372,true,false,SECUENCIA_NORMAL,0.33
TX0001941,TX0008433,4566075,true,false,SECUENCIA_NORMAL,0.29
TX0006046,TX0008101,6320770,true,false,SECUENCIA_NORMAL,0.23
TX0006636,TX0005848,1435450,true,false,SECUENCIA_NORMAL,0.36
TX0008094,TX0000534,905697,true,false,SECUENCIA_NORMAL,0.35
TX0008921,TX0005221,9441,true,false,SECUENCIA_NORMAL,0.27
TX0004323,TX0005516,1203129,true,false,SECUENCIA_NORMAL,0.25
TX0005260,TX0004522,1140094,true,false,SECUENCIA_NORMAL,0.23
TX0002613,TX0006461,5266415,true,false,SECUENCIA_NORMAL,0.36
TX0006461,TX0002232,387941,true,false,SECUENCIA_NORMAL,0.31
TX0003340,TX0002406,6475848,true,false,SECUENCIA_NORMAL,0.27
TX0008932,TX0002425,10931859,true,false,SECUENCIA_NORMAL,0.32
TX0004752,TX0004575,1043786,true,false,SECUENCIA_NORMAL,0.31
TX0001745,TX0008925,145559,true,false,SECUENCIA_NORMAL,0.34
TX0007163,TX0005899,5500451,true,false,SECUENCIA_NORMAL,0.35
TX0008676,TX0000878,2542309,true,false,SECUENCIA_NORMAL,0.32
TX0005873,TX0008785,4645700,true,false,SECUENCIA_NORMAL,0.31
TX0005825,TX0007332,1811242,true,false,SECUENCIA_NORMAL,0.38
TX0006183,TX0007746,693888,true,false,SECUENCIA_NORMAL,0.31
TX0001567,TX0000240,6343609,true,false,SECUENCIA_NORMAL,0.34
TX0006072,TX0008741,2184037,true,false,SECUENCIA_NORMAL,0.26
TX0007923,TX0002208,7837127,true,false,SECUENCIA_NORMAL,0.28
TX0002208,TX0006700,2557,true,false,SESION_CONTINUA,0.66
TX0004888,TX0005003,4929177,true,false,SECUENCIA_NORMAL,0.32
TX0005003,TX0006400,4499709,true,false,SECUENCIA_NORMAL,0.28
TX0006462,TX0000521,1199223,true,false,SECUENCIA_NORMAL,0.31
TX0000521,TX0001093,10060257,true,false,SECUENCIA_NORMAL,0.27
TX0007976,TX0007777,9718614,false,false,SECUENCIA_NORMAL,0.33
TX0000001,TX0006986,209148,true,false,SECUENCIA_NORMAL,0.33
TX0008719,TX0002584,196784,true,false,SECUENCIA_NORMAL,0.31
TX0005099,TX0001799,550738,true,false,SECUENCIA_NORMAL,0.33
TX0006730,TX0001789,2023364,true,true,SECUENCIA_NORMAL,0.36
TX0000847,TX0002865,982803,true,false,SECUENCIA_NORMAL,0.37
TX0002903,TX0005718,593449,true,false,SECUENCIA_NORMAL,0.23
TX0003362,TX0004734,122587,true,false,SECUENCIA_NORMAL,0.37
TX0004734,TX0000652,2104196,true,false,SECUENCIA_NORMAL,0.34
TX0003913,TX0002884,4627,true,false,SECUENCIA_NORMAL,0.30
TX0005237,TX0006546,1637764,false,false,SECUENCIA_NORMAL,0.37
TX0000713,TX0001490,204724,true,false,SECUENCIA_NORMAL,0.34
TX0008945,TX0000358,858410,true,false,SECUENCIA_NORMAL,0.24
TX0006755,TX0007761,2599959,true,false,SECUENCIA_NORMAL,0.29
TX0007761,TX0005032,31301,true,false,SECUENCIA_NORMAL,0.33
TX0005032,TX0003623,962515,true,false,SECUENCIA_NORMAL,0.26
TX0005900,TX0008870,5301017,true,false,SECUENCIA_NORMAL,0.36
TX0002270,TX0001077,1092613,true,false,SECUENCIA_NORMAL,0.28
TX0001077,TX0001647,1828818,false,false,SECUENCIA_NORMAL,0.28
TX0005720,TX0006683,2173590,true,false,SECUENCIA_NORMAL,0.28
TX0006683,TX0000008,887554,true,false,SECUENCIA_NORMAL,0.28
TX0000008,TX0008233,30695,true,false,SECUENCIA_NORMAL,0.34
TX0006167,TX0006507,1345368,true,false,SECUENCIA_NORMAL,0.31
TX0004523,TX0003953,6889349,true,false,SECUENCIA_NORMAL,0.35
TX0002484,TX0004563,592579,true,true,SECUENCIA_NORMAL,0.38
TX0000343,TX0006554,482378,true,false,SECUENCIA_NORMAL,0.26
TX0000175,TX0005705,2561751,true,false,SECUENCIA_NORMAL,0.34
TX0006672,TX0002302,6236626,true,true,SECUENCIA_NORMAL,0.37
TX0002777,TX0002003,212203,true,false,SECUENCIA_NORMAL,0.25
TX0003462,TX0000372,6344094,true,false,SECUENCIA_NORMAL,0.31
TX0000372,TX0006460,1025706,true,false,SECUENCIA_NORMAL,0.29
TX0006460,TX0006105,2661331,true,false,SECUENCIA_NORMAL,0.30
TX0005901,TX0003075,5876009,true,true,SECUENCIA_NORMAL,0.23
TX0006226,TX0002446,4487448,true,false,SECUENCIA_NORMAL,0.25
TX0001378,TX0001851,4627984,true,false,SECUENCIA_NORMAL,0.35
TX0000636,TX0001700,5511515,true,false,SECUENCIA_NORMAL,0.34
TX0001700,TX0005001,1410321,true,false,SECUENCIA_NORMAL,0.29
TX0000820,TX0007858,181400,true,false,SECUENCIA_NORMAL,0.29
TX0005533,TX0000594,3840392,true,false,SECUENCIA_NORMAL,0.31
TX0003227,TX0000282,2362637,true,false,SECUENCIA_NORMAL,0.24
TX0005776,TX0008190,6307104,true,false,SECUENCIA_NORMAL,0.31
TX0004837,TX0008738,1470106,true,false,SECUENCIA_NORMAL,0.25
TX0008738,TX0002103,916486,false,false,SECUENCIA_NORMAL,0.33
TX0007937,TX0007287,749624,true,false,SECUENCIA_NORMAL,0.35
TX0002054,TX0006009,111022,true,false,SECUENCIA_NORMAL,0.22
TX0000893,TX0004942,4374189,false,false,SECUENCIA_NORMAL,0.35
TX0004942,TX0004667,12971,false,false,SECUENCIA_NORMAL,0.28
TX0002237,TX0001824,1799937,true,false,SECUENCIA_NORMAL,0.27
TX0001824,TX0002932,552138,true,false,SECUENCIA_NORMAL,0.32
TX0007659,TX0002942,4234216,true,false,SECUENCIA_NORMAL,0.32
TX0003589,TX0007119,1675163,true,false,SECUENCIA_NORMAL,0.31
TX0007212,TX0008863,970062,false,false,SECUENCIA_NORMAL,0.31
TX0007365,TX0007399,2141219,false,false,SECUENCIA_NORMAL,0.27
TX0003000,TX0005577,813675,true,false,SECUENCIA_NORMAL,0.28
TX0003949,TX0002994,1247320,false,false,SECUENCIA_NORMAL,0.27
TX0005258,TX0007442,36593,true,false,SECUENCIA_NORMAL,0.38
TX0007442,TX0008116,191107,false,false,SECUENCIA_NORMAL,0.34
TX0008116,TX0002179,31184,true,false,SECUENCIA_NORMAL,0.24
TX0000466,TX0004366,630648,true,false,SECUENCIA_NORMAL,0.37
TX0004366,TX0008646,36482,true,false,SECUENCIA_NORMAL,0.25
TX0008646,TX0000946,936921,true,false,SECUENCIA_NORMAL,0.22
TX0000946,TX0008729,452504,true,false,SECUENCIA_NORMAL,0.37
TX0003785,TX0002353,93363,true,false,SECUENCIA_NORMAL,0.24
TX0006501,TX0006822,142764,true,false,SECUENCIA_NORMAL,0.23
TX0008331,TX0008130,3930434,true,false,SECUENCIA_NORMAL,0.30
TX0002552,TX0004928,1609962,true,false,SECUENCIA_NORMAL,0.25
TX0004928,TX0007688,25758,true,false,SECUENCIA_NORMAL,0.34
TX0007524,TX0004200,1487217,true,true,SECUENCIA_NORMAL,0.34
TX0002168,TX0003656,1189267,true,false,SECUENCIA_NORMAL,0.35
TX0007789,TX0004967,83302,true,false,SECUENCIA_NORMAL,0.26
TX0000101,TX0007661,144006,true,false,SECUENCIA_NORMAL,0.35
TX0003464,TX0006692,861340,true,false,SECUENCIA_NORMAL,0.32
TX0008946,TX0003874,6269171,true,false,SECUENCIA_NORMAL,0.33
TX0008356,TX0003432,1211760,false,false,SECUENCIA_NORMAL,0.31
TX0002196,TX0003086,2750724,true,false,SECUENCIA_NORMAL,0.34
TX0005568,TX0001989,8378308,true,false,SECUENCIA_NORMAL,0.26
TX0006724,TX0002732,5468028,true,false,SECUENCIA_NORMAL,0.22
TX0003338,TX0005926,2167560,true,false,SECUENCIA_NORMAL,0.26
TX0008942,TX0002506,4589258,true,false,SECUENCIA_NORMAL,0.24
TX0008864,TX0007654,2964486,true,false,SECUENCIA_NORMAL,0.34
TX0008774,TX0005435,7164860,true,false,SECUENCIA_NORMAL,0.36
TX0006817,TX0006571,651654,true,false,SECUENCIA_NORMAL,0.35
TX0005055,TX0001261,5738,true,false,SECUENCIA_NORMAL,0.30
TX0006701,TX0000097,1194785,true,false,SECUENCIA_NORMAL,0.24
TX0007808,TX0003865,1822723,true,false,SECUENCIA_NORMAL,0.22
TX0008203,TX0007355,8058944,true,false,SECUENCIA_NORMAL,0.27
TX0003301,TX0004877,2602596,true,false,SECUENCIA_NORMAL,0.28
TX0006384,TX0004180,10093389,true,false,SECUENCIA_NORMAL,0.27
TX0007301,TX0001771,2460847,true,false,SECUENCIA_NORMAL,0.36
TX0001771,TX0007679,79842,true,false,SECUENCIA_NORMAL,0.31
TX0004922,TX0004619,3635000,true,false,SECUENCIA_NORMAL,0.28
TX0004619,TX0004511,5580226,true,false,SECUENCIA_NORMAL,0.34
TX0007345,TX0000225,1995944,true,false,SECUENCIA_NORMAL,0.34
TX0001158,TX0007366,1188992,false,false,SECUENCIA_NORMAL,0.31
TX0006511,TX0007039,3595841,false,false,SECUENCIA_NORMAL,0.36
TX0005269,TX0008152,2366487,true,false,SECUENCIA_NORMAL,0.32
TX0008152,TX0001227,731581,true,false,SECUENCIA_NORMAL,0.36
TX0004609,TX0007473,3172618,true,false,SECUENCIA_NORMAL,0.22
TX0007473,TX0006493,9712179,true,false,SECUENCIA_NORMAL,0.30
TX0001479,TX0008396,619490,true,false,SECUENCIA_NORMAL,0.30
TX0001665,TX0003989,3599604,true,false,SECUENCIA_NORMAL,0.28
TX0001555,TX0001464,764565,true,false,SECUENCIA_NORMAL,0.34
TX0001464,TX0001757,194425,true,false,SECUENCIA_NORMAL,0.37
TX0003669,TX0007580,11708,true,false,SECUENCIA_NORMAL,0.30
TX0003284,TX0006426,6600804,true,false,SECUENCIA_NORMAL,0.34
TX0008593,TX0008965,1927636,true,false,SECUENCIA_NORMAL,0.28
TX0002321,TX0000118,3419746,true,false,SECUENCIA_NORMAL,0.33
TX0006872,TX0005684,1186598,true,false,SECUENCIA_NORMAL,0.28
TX0005684,TX0006564,8539863,true,false,SECUENCIA_NORMAL,0.25
TX0006564,TX0006216,787208,true,false,SECUENCIA_NORMAL,0.32
TX0002242,TX0003995,1094312,true,false,SECUENCIA_NORMAL,0.34
TX0004286,TX0007048,733290,true,false,SECUENCIA_NORMAL,0.28
TX0007048,TX0001921,36044,true,false,SECUENCIA_NORMAL,0.31
TX0007443,TX0005125,2726366,true,false,SECUENCIA_NORMAL,0.30
TX0005125,TX0003888,1397159,true,false,SECUENCIA_NORMAL,0.25
TX0003888,TX0006640,6260712,true,false,SECUENCIA_NORMAL,0.27
TX0000219,TX0007891,5756,true,false,SECUENCIA_NORMAL,0.36
TX0006375,TX0006398,2320529,true,false,SECUENCIA_NORMAL,0.35
TX0004186,TX0006477,2437397,false,false,SECUENCIA_NORMAL,0.29
TX0000779,TX0000478,4492085,true,false,SECUENCIA_NORMAL,0.37
TX0008416,TX0005136,228839,true,false,SECUENCIA_NORMAL,0.33
TX0003498,TX0003947,5723074,true,false,SECUENCIA_NORMAL,0.34
TX0005475,TX0008251,4726229,true,false,SECUENCIA_NORMAL,0.35
TX0003542,TX0004848,2336405,true,false,SECUENCIA_NORMAL,0.26
TX0000742,TX0003526,823269,true,true,SECUENCIA_NORMAL,0.27
TX0003526,TX0000154,107089,true,false,SECUENCIA_NORMAL,0.22
TX0006200,TX0007139,289126,false,false,SECUENCIA_NORMAL,0.26
TX0006605,TX0007833,1178911,true,false,SECUENCIA_NORMAL,0.29
TX0003554,TX0001191,2021622,true,false,SECUENCIA_NORMAL,0.37
TX0003706,TX0007578,1095229,true,false,SECUENCIA_NORMAL,0.23
TX0003769,TX0007188,1029998,true,false,SECUENCIA_NORMAL,0.28
TX0004474,TX0003177,103947,true,false,SECUENCIA_NORMAL,0.35
TX0003177,TX0003233,3103249,true,false,SECUENCIA_NORMAL,0.30
TX0000766,TX0005469,1050794,true,false,SECUENCIA_NORMAL,0.31
TX0002638,TX0008055,1039839,true,false,SECUENCIA_NORMAL,0.27
TX0008055,TX0008990,2401373,true,false,SECUENCIA_NORMAL,0.28
TX0006597,TX0007535,6189362,true,false,SECUENCIA_NORMAL,0.35
TX0001610,TX0004545,42391,false,false,SECUENCIA_NORMAL,0.29
TX0000535,TX0000961,705302,true,false,SECUENCIA_NORMAL,0.30
TX0000182,TX0007635,3459464,true,false,SECUENCIA_NORMAL,0.35
TX0008097,TX0004556,5530139,true,false,SECUENCIA_NORMAL,0.28
TX0005150,TX0006029,5876447,false,true,SECUENCIA_NORMAL,0.28
TX0000567,TX0000298,3665672,false,false,SECUENCIA_NORMAL,0.38
TX0001532,TX0003843,283385,true,false,SECUENCIA_NORMAL,0.22
TX0000919,TX0005243,1266120,true,false,SECUENCIA_NORMAL,0.25
TX0005243,TX0001406,2802007,false,false,SECUENCIA_NORMAL,0.34
TX0008723,TX0007076,3853919,true,false,SECUENCIA_NORMAL,0.33
TX0004552,TX0000817,718715,true,false,SECUENCIA_NORMAL,0.34
TX0000817,TX0001303,2353332,true,false,SECUENCIA_NORMAL,0.26
TX0000610,TX0002291,733087,true,false,SECUENCIA_NORMAL,0.32
TX0000024,TX0008605,2831601,true,false,SECUENCIA_NORMAL,0.30
TX0007259,TX0000209,2031244,true,true,SECUENCIA_NORMAL,0.32
TX0008006,TX0005210,6927175,true,false,SECUENCIA_NORMAL,0.36
TX0005210,TX0003889,572284,true,false,SECUENCIA_NORMAL,0.36
TX0005178,TX0008098,220073,true,false,SECUENCIA_NORMAL,0.36
TX0008098,TX0002707,3241266,true,false,SECUENCIA_NORMAL,0.36
TX0006984,TX0005081,3560900,true,false,SECUENCIA_NORMAL,0.22
TX0004705,TX0008329,1366232,false,false,SECUENCIA_NORMAL,0.29
TX0006506,TX0008653,3446580,true,false,SECUENCIA_NORMAL,0.32
TX0000529,TX0008904,60986,true,false,SECUENCIA_NORMAL,0.36
TX0008904,TX0000460,1028420,true,false,SECUENCIA_NORMAL,0.33
TX0000628,TX0004601,3441090,true,false,SECUENCIA_NORMAL,0.37
TX0004601,TX0003557,2864928,false,false,SECUENCIA_NORMAL,0.33
TX0004152,TX0005186,1854993,true,false,SECUENCIA_NORMAL,0.23
TX0003248,TX0002531,874337,true,false,SECUENCIA_NORMAL,0.30
TX0004955,TX0005854,372037,true,false,SECUENCIA_NORMAL,0.33
TX0008384,TX0000061,3980515,false,false,SECUENCIA_NORMAL,0.36
TX0000253,TX0005432,5748374,true,false,SECUENCIA_NORMAL,0.28
TX0000395,TX0004222,2221158,false,false,SECUENCIA_NORMAL,0.31
TX0006853,TX0003877,3859736,false,false,SECUENCIA_NORMAL,0.25
TX0006615,TX0003309,411096,true,false,SECUENCIA_NORMAL,0.32
TX0002572,TX0001239,3275710,true,false,SECUENCIA_NORMAL,0.36
TX0001239,TX0005171,4722294,true,false,SECUENCIA_NORMAL,0.33
TX0005171,TX0001204,1759827,true,false,SECUENCIA_NORMAL,0.23
TX0008263,TX0004193,3980853,true,false,SECUENCIA_NORMAL,0.35
TX0007528,TX0008093,2129535,true,false,SECUENCIA_NORMAL,0.31
TX0008093,TX0008182,8203459,true,false,SECUENCIA_NORMAL,0.31
TX0001956,TX0005091,885748,true,false,SECUENCIA_NORMAL,0.33
TX0003791,TX0005798,1429617,true,true,SECUENCIA_NORMAL,0.35
TX0008542,TX0003381,1132248,false,false,SECUENCIA_NORMAL,0.37
TX0000659,TX0007151,34114,false,false,SECUENCIA_NORMAL,0.23
TX0000428,TX0004216,867166,true,false,SECUENCIA_NORMAL,0.22
TX0001405,TX0007316,1253847,true,false,SECUENCIA_NORMAL,0.35
TX0002475,TX0007614,1739249,true,false,SECUENCIA_NORMAL,0.37
TX0006856,TX0004644,15849,true,false,SECUENCIA_NORMAL,0.24
TX0004644,TX0003018,1032003,true,false,SECUENCIA_NORMAL,0.25
TX0008909,TX0000103,5158572,true,false,SECUENCIA_NORMAL,0.31
TX0003094,TX0006275,259138,true,false,SECUENCIA_NORMAL,0.22
TX0008424,TX0007190,183909,true,false,SECUENCIA_NORMAL,0.31
TX0001484,TX0005555,837546,true,false,SECUENCIA_NORMAL,0.24
TX0005335,TX0000592,4222193,true,false,SECUENCIA_NORMAL,0.33
TX0006125,TX0006193,2279012,true,false,SECUENCIA_NORMAL,0.28
TX0002733,TX0005759,2883128,true,false,SECUENCIA_NORMAL,0.31
TX0003961,TX0004711,2891686,true,false,SECUENCIA_NORMAL,0.35
TX0002100,TX0000714,2502213,true,false,SECUENCIA_NORMAL,0.24
TX0006876,TX0001872,1592237,true,false,SECUENCIA_NORMAL,0.34
TX0000544,TX0005784,3050144,true,false,SECUENCIA_NORMAL,0.33
TX0005784,TX0004819,1527364,true,false,SECUENCIA_NORMAL,0.23
TX0003819,TX0001469,1367963,true,false,SECUENCIA_NORMAL,0.32
TX0003204,TX0002578,4180977,true,false,SECUENCIA_NORMAL,0.27
TX0008630,TX0005724,3031733,true,false,SECUENCIA_NORMAL,0.28
TX0008508,TX0004098,3166338,false,false,SECUENCIA_NORMAL,0.32
TX0001136,TX0006604,8500448,true,false,SECUENCIA_NORMAL,0.23
TX0006008,TX0000067,7164139,true,false,SECUENCIA_NORMAL,0.27
TX0007471,TX0001439,987733,true,false,SECUENCIA_NORMAL,0.34
TX0001384,TX0003863,848884,true,false,SECUENCIA_NORMAL,0.32
TX0004166,TX0003509,1581696,true,false,SECUENCIA_NORMAL,0.35
TX0007372,TX0004674,3882798,true,false,SECUENCIA_NORMAL,0.36
