tx_id,cuenta_id,monto,moneda,saldo_previo,saldo_posterior,timestamp_contable
TX0002236,CU000062,467.51,USD,45727.22,46194.73,2026-01-10T15:13:59Z
TX0006276,CU001424,449.78,USD,10788.09,11237.87,2026-01-10T15:15:40Z
TX0004978,CU001101,1064.85,USD,1955.05,3019.90,2026-01-10T15:51:34Z
TX0004399,CU001254,4337.53,USD,67817.89,72155.42,2026-01-10T15:59:06Z
TX0007045,CU000726,796.52,GTQ,36746.93,37543.45,2026-01-10T16:04:12Z
TX0008524,CU001040,4582.54,GTQ,16887.50,21470.04,2026-01-10T16:20:32Z
TX0000556,CU000128,3465.46,USD,32961.52,36426.98,2026-01-10T17:15:56Z
TX0008002,CU000108,3714.97,GTQ,91395.40,95110.37,2026-01-10T17:18:33Z
TX0003796,CU001367,1490.42,USD,280.75,1771.17,2026-01-10T17:40:28Z
TX0008222,CU000062,2008.57,GTQ,46194.73,48203.30,2026-01-10T18:39:00Z
TX0004946,CU001046,497.23,GTQ,41072.65,41569.88,2026-01-10T18:41:26Z
TX0005224,CU001245,413.29,USD,38109.92,38523.21,2026-01-10T18:54:44Z
TX0003116,CU000896,1235.20,GTQ,16395.98,17631.18,2026-01-10T19:03:35Z
TX0002466,CU001133,973.83,USD,58150.57,59124.40,2026-01-10T19:40:09Z
TX0004739,CU000981,484.77,GTQ,62294.37,62779.14,2026-01-10T19:51:01Z
TX0004022,CU000110,1141.17,GTQ,38002.67,39143.84,2026-01-10T21:58:21Z
TX0005590,CU001415,3330.98,GTQ,10636.34,13967.32,2026-01-10T22:38:41Z
TX0003360,CU001624,987.77,GTQ,35686.31,36674.08,2026-01-10T23:10:08Z
TX0001984,CU000213,715.11,USD,32396.10,33111.21,2026-01-10T23:56:02Z
TX0003368,CU001341,969.37,GTQ,30026.38,30995.75,2026-01-10T23:57:03Z
TX0002916,CU000153,272.61,USD,18758.19,19030.80,2026-01-11T00:30:59Z
TX0007942,CU000358,1327.90,USD,49203.04,49203.04,2026-01-11T00:38:46Z
TX0004314,CU000859,641.66,GTQ,309483.79,310125.45,2026-01-11T00:47:08Z
TX0002846,CU001569,139.27,USD,35410.44,35549.71,2026-01-11T00:56:35Z
TX0002535,CU001072,1982.75,GTQ,72509.65,74492.40,2026-01-11T01:03:55Z
TX0007716,CU000254,1110.74,USD,223582.40,224693.14,2026-01-11T01:28:54Z
TX0004957,CU000992,200.47,USD,221099.81,221300.28,2026-01-11T02:01:54Z
TX0007430,CU000753,2441.89,GTQ,22931.69,25373.58,2026-01-11T02:03:24Z
TX0004330,CU001423,728.10,USD,25715.81,26443.91,2026-01-11T02:43:22Z
TX0000896,CU001026,2452.72,GTQ,319985.53,322438.25,2026-01-11T02:43:52Z
TX0005634,CU000608,1221.66,GTQ,71445.14,72666.80,2026-01-11T02:44:58Z
TX0008271,CU000859,1003.55,USD,310125.45,311129.00,2026-01-11T02:59:31Z
TX0001508,CU000845,1038.86,USD,232725.03,233763.89,2026-01-11T03:08:22Z
TX0007547,CU000460,820.66,GTQ,15080.81,15901.47,2026-01-11T03:28:37Z
TX0007500,CU001100,1175.99,GTQ,48467.53,49643.52,2026-01-11T04:17:07Z
TX0007134,CU000235,1094.57,USD,145585.74,146680.31,2026-01-11T04:18:00Z
TX0000318,CU000306,1914.39,GTQ,7076.64,8991.03,2026-01-11T04:21:55Z
TX0006230,CU001731,1517.02,GTQ,37664.28,39181.30,2026-01-11T04:23:21Z
TX0002222,CU001473,865.07,USD,11119.75,11984.82,2026-01-11T04:43:52Z
TX0007726,CU001513,1168.71,USD,15014.69,16183.40,2026-01-11T04:57:54Z
TX0004627,CU000686,1511.74,GTQ,59571.67,61083.41,2026-01-11T05:39:46Z
TX0003538,CU000945,965.94,USD,19739.32,20705.26,2026-01-11T06:52:07Z
TX0001102,CU001123,62048.97,GTQ,141143.67,141143.67,2026-01-11T07:15:15Z
TX0008047,CU000959,868.92,GTQ,130470.86,131339.78,2026-01-11T07:44:50Z
TX0003972,CU001460,1417.16,GTQ,229592.84,231010.00,2026-01-11T07:56:00Z
TX0002901,CU000638,236.88,USD,183499.57,183736.45,2026-01-11T08:17:21Z
TX0001445,CU000797,892.50,USD,33024.11,33916.61,2026-01-11T08:19:08Z
TX0008449,CU001514,1003.73,USD,24560.21,25563.94,2026-01-11T08:51:53Z
TX0007714,CU001084,1102.19,USD,13843.91,14946.10,2026-01-11T08:54:49Z
TX0008870,CU001083,735.79,GTQ,19905.09,20640.88,2026-01-11T08:57:44Z
TX0008965,CU000105,709.02,USD,28409.05,29118.07,2026-01-11T09:22:49Z
TX0008204,CU001433,882.61,USD,3615.87,4498.48,2026-01-11T09:31:53Z
TX0008670,CU001384,1173.17,USD,13477.74,14650.91,2026-01-11T09:56:58Z
TX0001929,CU001502,3131.67,GTQ,29934.77,33066.44,2026-01-11T09:58:25Z
TX0005508,CU000465,1609.23,GTQ,196102.17,197711.40,2026-01-11T10:34:54Z
TX0002269,CU000087,907.58,USD,13848.08,14755.66,2026-01-11T11:00:11Z
TX0005658,CU000427,3084.20,USD,42396.45,45480.65,2026-01-11T11:07:12Z
TX0004940,CU000917,786.07,GTQ,48465.99,48465.99,2026-01-11T11:11:18Z
TX0002295,CU001589,678.67,USD,20713.53,21392.20,2026-01-11T11:15:11Z
TX0008195,CU000959,388.83,USD,131339.78,131728.61,2026-01-11T11:25:52Z
TX0001425,CU000580,208.34,USD,3509.15,3717.49,2026-01-11T12:29:41Z
TX0007490,CU000295,3221.40,USD,34694.57,37915.97,2026-01-11T12:55:38Z
TX0003339,CU000053,1009.64,GTQ,27338.67,28348.31,2026-01-11T13:44:44Z
TX0003225,CU001443,833.72,USD,31082.77,31916.49,2026-01-11T13:46:28Z
TX0008765,CU000220,592.38,USD,34960.09,35552.47,2026-01-11T14:15:41Z
TX0008093,CU000969,1474.49,USD,30556.87,32031.36,2026-01-11T14:41:11Z
TX0002455,CU000591,4985.38,GTQ,3628.44,8613.82,2026-01-11T14:52:45Z
TX0008026,CU000564,289.46,GTQ,23112.52,23401.98,2026-01-11T15:43:01Z
TX0002742,CU000493,6139.53,USD,19954.61,26094.14,2026-01-11T16:01:14Z
TX0001436,CU001010,416.16,USD,348305.05,348721.21,2026-01-11T16:38:27Z
TX0007338,CU000729,558.70,USD,38246.45,38805.15,2026-01-11T16:55:10Z
TX0004464,CU000731,2052.78,GTQ,17244.85,19297.63,2026-01-11T17:23:24Z
TX0002343,CU000609,1265.12,GTQ,119667.08,120932.20,2026-01-11T18:34:49Z
TX0007480,CU000987,2604.56,USD,49352.99,51957.55,2026-01-11T18:45:36Z
TX0008935,CU001152,2084.44,USD,8894.59,10979.03,2026-01-11T18:53:10Z
TX0003891,CU000834,2217.33,USD,45432.19,47649.52,2026-01-11T19:14:24Z
TX0006567,CU001395,1617.02,USD,21013.68,22630.70,2026-01-11T19:51:34Z
TX0000876,CU000829,1137.48,GTQ,123291.29,124428.77,2026-01-11T20:10:35Z
TX0003393,CU001780,319.54,GTQ,21776.44,22095.98,2026-01-11T20:16:03Z
TX0006990,CU000729,102.78,USD,38805.15,38907.93,2026-01-11T20:34:15Z
TX0007053,CU000387,4275.02,USD,14601.85,18876.87,2026-01-11T21:14:55Z
TX0000412,CU000983,1308.43,GTQ,38570.63,39879.06,2026-01-11T21:30:54Z
TX0002093,CU001175,964.57,USD,15035.48,16000.05,2026-01-11T21:54:36Z
TX0003280,CU001711,376.32,USD,11009.56,11385.88,2026-01-12T00:26:26Z
TX0003171,CU001721,1271.14,USD,154962.10,156233.24,2026-01-12T01:20:18Z
TX0004861,CU001578,1784.08,USD,38292.24,40076.32,2026-01-12T02:06:27Z
TX0002550,CU001672,1011.61,GTQ,724.14,1735.75,2026-01-12T02:58:36Z
TX0003119,CU001053,1326.07,USD,258241.32,259567.39,2026-01-12T03:07:01Z
TX0003253,CU000595,3022.06,USD,29485.94,32508.00,2026-01-12T03:19:21Z
TX0006763,CU000850,2898.52,GTQ,5931.88,8830.40,2026-01-12T03:24:59Z
TX0008364,CU001678,663.62,GTQ,37374.60,38038.22,2026-01-12T03:25:54Z
TX0008106,CU000448,3391.20,USD,35184.77,38575.97,2026-01-12T03:54:46Z
TX0008379,CU001142,2541.59,GTQ,34329.42,36871.01,2026-01-12T03:58:57Z
TX0001616,CU001646,785.86,GTQ,14777.06,14777.06,2026-01-12T04:31:49Z
TX0005627,CU001256,1736.00,USD,2744.64,4480.64,2026-01-12T05:08:56Z
TX0008309,CU000149,1531.52,GTQ,36582.44,38113.96,2026-01-12T05:55:24Z
TX0003506,CU000424,891.65,USD,32200.44,33092.09,2026-01-12T06:05:31Z
TX0003736,CU001553,408.29,USD,13933.35,14341.64,2026-01-12T06:12:43Z
TX0002442,CU000696,2371.48,USD,6549.88,8921.36,2026-01-12T07:07:40Z
TX0003441,CU001703,1196.13,GTQ,11997.77,13193.90,2026-01-12T07:27:43Z
TX0006961,CU000357,1273.70,GTQ,44532.17,45805.87,2026-01-12T07:34:51Z
TX0005959,CU000510,744.83,USD,248590.24,249335.07,2026-01-12T07:55:58Z
TX0007685,CU001612,2607.77,USD,24615.43,27223.20,2026-01-12T08:48:16Z
TX0007332,CU001195,1195.07,USD,13363.48,14558.55,2026-01-12T08:48:38Z
TX0006402,CU001381,179.14,GTQ,7456.56,7635.70,2026-01-12T09:28:29Z
TX0006755,CU001594,2527.74,GTQ,59982.53,62510.27,2026-01-12T10:31:32Z
TX0007170,CU000120,1038.90,USD,12320.83,13359.73,2026-01-12T10:42:26Z
TX0001248,CU001508,623.23,USD,57210.70,57833.93,2026-01-12T10:52:40Z
TX0005841,CU001471,1632.67,USD,236529.12,238161.79,2026-01-12T11:07:24Z
TX0001795,CU000824,547.88,GTQ,12211.15,12759.03,2026-01-12T11:13:36Z
TX0004421,CU000629,602.62,USD,14049.29,14651.91,2026-01-12T11:58:38Z
TX0007727,CU000022,734.61,GTQ,8578.87,9313.48,2026-01-12T12:07:02Z
TX0004827,CU000154,1939.98,USD,23662.24,25602.22,2026-01-12T12:36:32Z
TX0004458,CU000039,597.87,USD,98266.30,98266.30,2026-01-12T13:39:17Z
TX0008430,CU000960,1443.93,USD,282533.08,283977.01,2026-01-12T14:16:26Z
TX0005380,CU001642,692.67,USD,3639.19,4331.86,2026-01-12T14:25:09Z
TX0003369,CU001251,774.22,GTQ,10233.59,11007.81,2026-01-12T14:45:21Z
TX0004311,CU000476,1375.66,GTQ,61534.06,62909.72,2026-01-12T14:50:14Z
TX0001915,CU000298,401.13,USD,236602.08,237003.21,2026-01-12T15:23:21Z
TX0000316,CU001368,1252.93,USD,14008.79,15261.72,2026-01-12T15:26:25Z
TX0003733,CU001584,1674.71,USD,24804.48,26479.19,2026-01-12T16:16:52Z
TX0002702,CU000349,886.96,USD,9024.83,9911.79,2026-01-12T17:51:26Z
TX0001134,CU001216,6610.41,GTQ,6809.81,13420.22,2026-01-12T17:51:52Z
TX0000928,CU000901,397.46,USD,22732.51,23129.97,2026-01-12T18:02:05Z
TX0005726,CU001489,479.92,USD,57381.02,57860.94,2026-01-12T18:15:08Z
TX0007331,CU001647,1154.48,USD,-3904.03,-2749.55,2026-01-12T18:27:20Z
TX0004409,CU000103,391.68,USD,17476.01,17867.69,2026-01-12T18:58:34Z
TX0005366,CU000431,2527.43,USD,16904.47,19431.90,2026-01-12T19:01:31Z
TX0002279,CU001334,1349.14,GTQ,23779.07,25128.21,2026-01-12T19:27:13Z
TX0008097,CU000470,1431.42,USD,27474.34,28905.76,2026-01-12T19:28:43Z
TX0002400,CU000897,410.90,USD,23898.38,24309.28,2026-01-12T19:56:31Z
TX0007662,CU001733,799.41,USD,32856.61,33656.02,2026-01-12T20:36:41Z
TX0006874,CU000166,2706.06,USD,15391.33,18097.39,2026-01-12T20:44:03Z
TX0002427,CU000935,1990.75,GTQ,27659.87,29650.62,2026-01-12T21:02:14Z
TX0004379,CU001400,734.09,GTQ,15753.39,16487.48,2026-01-12T22:15:37Z
TX0006200,CU000350,290.93,USD,7403.89,7694.82,2026-01-12T22:57:52Z
TX0001961,CU001568,1724.90,USD,20598.67,22323.57,2026-01-12T23:01:24Z
TX0002241,CU001245,6359.72,USD,38523.21,44882.93,2026-01-12T23:03:24Z
TX0005587,CU001110,1918.64,USD,20285.48,22204.12,2026-01-12T23:45:07Z
TX0003169,CU000929,2151.21,USD,294751.49,296902.70,2026-01-12T23:51:42Z
TX0007920,CU001677,2405.35,USD,57005.29,59410.64,2026-01-12T23:54:54Z
TX0001520,CU000379,425.95,GTQ,65980.74,66406.69,2026-01-12T23:58:50Z
TX0004757,CU001608,644.05,GTQ,55455.38,56099.43,2026-01-13T00:05:10Z
TX0000870,CU000382,1268.31,USD,22833.56,24101.87,2026-01-13T00:15:15Z
TX0007137,CU000409,1666.79,USD,11225.05,12891.84,2026-01-13T00:16:50Z
TX0001321,CU001252,1737.41,USD,33688.29,33688.29,2026-01-13T00:52:39Z
TX0008575,CU001147,2559.38,GTQ,317929.63,320489.01,2026-01-13T01:15:24Z
TX0008748,CU000524,3011.75,USD,17864.81,20876.56,2026-01-13T01:41:33Z
TX0002592,CU000429,852.78,USD,24445.76,25298.54,2026-01-13T02:21:45Z
TX0006470,CU000834,427.26,USD,47649.52,48076.78,2026-01-13T02:26:41Z
TX0008923,CU000517,714.22,USD,8806.25,9520.47,2026-01-13T03:18:13Z
TX0006542,CU001013,289.72,USD,35672.89,35962.61,2026-01-13T03:19:43Z
TX0003765,CU001032,1687.68,USD,18551.05,20238.73,2026-01-13T03:25:57Z
TX0004812,CU000117,201.45,USD,100707.75,100909.20,2026-01-13T03:58:07Z
TX0008667,CU001042,4428.01,USD,11707.94,16135.95,2026-01-13T03:59:45Z
TX0003788,CU001595,374.41,USD,15572.38,15946.79,2026-01-13T04:01:18Z
TX0000955,CU000335,4994.42,USD,8094.31,13088.73,2026-01-13T04:12:51Z
TX0007345,CU000202,706.66,USD,23423.19,24129.85,2026-01-13T04:42:21Z
TX0003851,CU001369,1175.52,USD,355892.36,357067.88,2026-01-13T05:17:21Z
TX0008594,CU000144,666.85,USD,215709.67,216376.52,2026-01-13T05:54:00Z
TX0000124,CU001514,1161.79,GTQ,25563.94,26725.73,2026-01-13T06:01:17Z
TX0002947,CU000957,1378.51,USD,20596.41,21974.92,2026-01-13T06:06:37Z
TX0006788,CU000538,75364.29,GTQ,25821.18,101185.47,2026-01-13T06:46:29Z
TX0001743,CU000395,668.23,USD,31108.62,31776.85,2026-01-13T06:50:56Z
TX0004039,CU001138,800.03,USD,198100.04,198900.07,2026-01-13T07:27:47Z
TX0005154,CU000709,1667.32,USD,17407.83,19075.15,2026-01-13T08:12:18Z
TX0000369,CU001098,410.63,USD,32399.19,32809.82,2026-01-13T08:19:37Z
TX0008122,CU000575,1776.49,USD,59833.74,61610.23,2026-01-13T09:14:23Z
TX0001891,CU001701,233.05,USD,15137.17,15370.22,2026-01-13T09:15:15Z
TX0006434,CU001065,1146.76,USD,-2497.72,-1350.96,2026-01-13T10:32:03Z
TX0004979,CU000664,1508.43,GTQ,41636.58,43145.01,2026-01-13T10:50:01Z
TX0006970,CU001171,1148.89,GTQ,33422.21,34571.10,2026-01-13T10:56:17Z
TX0000677,CU000986,849.87,USD,18999.40,19849.27,2026-01-13T11:33:08Z
TX0006720,CU001116,4315.45,USD,36541.39,40856.84,2026-01-13T11:43:25Z
TX0000973,CU000716,346.68,GTQ,17488.40,17835.08,2026-01-13T11:46:56Z
TX0004772,CU001387,186.68,USD,22645.34,22832.02,2026-01-13T12:42:45Z
TX0006373,CU001760,768.67,USD,126002.52,126771.19,2026-01-13T13:15:42Z
TX0000730,CU001189,1909.54,USD,15648.80,17558.34,2026-01-13T13:42:08Z
TX0001897,CU001413,1923.93,USD,259301.11,261225.04,2026-01-13T13:46:38Z
TX0003837,CU000051,638.66,USD,26132.91,26771.57,2026-01-13T13:49:06Z
TX0003871,CU000187,14504.88,USD,20084.72,34589.60,2026-01-13T14:47:33Z
TX0002334,CU000722,2288.76,USD,-732.09,1556.67,2026-01-13T14:51:56Z
TX0002225,CU001513,425.18,USD,16183.40,16608.58,2026-01-13T15:11:50Z
TX0007489,CU000928,1947.23,GTQ,33671.71,35618.94,2026-01-13T15:28:17Z
TX0006348,CU000429,463.13,GTQ,25298.54,25761.67,2026-01-13T15:35:59Z
TX0004273,CU001430,1493.75,USD,194741.97,196235.72,2026-01-13T15:53:24Z
TX0004400,CU001549,2749.46,GTQ,3393.32,6142.78,2026-01-13T16:19:15Z
TX0006957,CU000749,1910.36,USD,12861.25,12861.25,2026-01-13T16:54:39Z
TX0004398,CU000102,1846.94,USD,270516.83,272363.77,2026-01-13T17:09:24Z
TX0006080,CU000246,538.73,USD,53814.37,54353.10,2026-01-13T18:01:49Z
TX0004778,CU001657,1632.43,USD,61615.19,63247.62,2026-01-13T18:33:31Z
TX0007568,CU001406,603.92,GTQ,11637.32,12241.24,2026-01-13T18:40:54Z
TX0001899,CU000620,572.31,USD,50828.27,51400.58,2026-01-13T18:53:56Z
TX0004480,CU000027,803.30,USD,29818.51,30621.81,2026-01-13T19:17:03Z
TX0003315,CU001396,810.11,GTQ,61082.10,61892.21,2026-01-13T19:34:08Z
TX0000814,CU000362,855.69,GTQ,62238.88,63094.57,2026-01-13T19:59:34Z
TX0003249,CU001539,3154.93,GTQ,16420.01,19574.94,2026-01-13T20:33:45Z
TX0006799,CU000223,1750.10,USD,18857.57,20607.67,2026-01-13T20:38:33Z
TX0004070,CU001680,1803.99,USD,17686.45,19490.44,2026-01-13T20:46:13Z
TX0001230,CU000816,569.34,USD,12076.92,12646.26,2026-01-13T21:39:51Z
TX0001456,CU001374,1613.00,GTQ,28462.72,30075.72,2026-01-13T21:43:38Z
TX0001809,CU000246,2097.72,USD,54353.10,56450.82,2026-01-13T22:30:32Z
TX0001353,CU001058,518.89,USD,122427.68,122946.57,2026-01-14T00:25:39Z
TX0005800,CU000997,636.67,USD,40540.36,41177.03,2026-01-14T00:58:40Z
TX0007815,CU000802,1726.80,USD,31615.66,33342.46,2026-01-14T00:59:02Z
TX0007569,CU001449,732.64,USD,113599.46,114332.10,2026-01-14T01:09:25Z
TX0005454,CU001509,2175.92,GTQ,-1812.80,363.12,2026-01-14T03:07:52Z
TX0006480,CU001568,694.93,GTQ,22323.57,23018.50,2026-01-14T03:53:29Z
TX0002341,CU001240,933.80,USD,44509.12,45442.92,2026-01-14T04:50:54Z
TX0007224,CU000384,1223.27,USD,47705.34,48928.61,2026-01-14T05:32:40Z
TX0000809,CU000039,1077.54,USD,98266.30,99343.84,2026-01-14T06:12:56Z
TX0001964,CU000839,644.60,USD,28856.70,29501.30,2026-01-14T08:38:59Z
TX0006501,CU000268,1321.92,USD,60183.32,61505.24,2026-01-14T10:51:55Z
TX0007436,CU000021,481.64,USD,37569.32,38050.96,2026-01-14T11:01:49Z
TX0003742,CU001326,874.80,USD,33309.87,34184.67,2026-01-14T11:36:52Z
TX0004158,CU000820,4004.94,GTQ,18656.06,22661.00,2026-01-14T12:14:11Z
TX0003150,CU000714,356.00,GTQ,26185.84,26541.84,2026-01-14T13:11:38Z
TX0002598,CU000377,1621.63,USD,34352.02,35973.65,2026-01-14T13:43:49Z
TX0001817,CU001749,6891.53,USD,33790.99,40682.52,2026-01-14T14:14:17Z
TX0000058,CU000599,1141.14,USD,20286.99,21428.13,2026-01-14T15:41:39Z
TX0005085,CU000436,650.08,GTQ,332429.23,333079.31,2026-01-14T15:53:37Z
TX0003435,CU000138,1320.88,USD,32969.21,34290.09,2026-01-14T17:02:14Z
TX0005477,CU000770,1131.37,GTQ,25099.50,26230.87,2026-01-14T17:12:45Z
TX0005966,CU000145,814.33,USD,35536.04,36350.37,2026-01-14T17:24:48Z
TX0002888,CU000859,688.03,GTQ,311129.00,311817.03,2026-01-14T17:59:31Z
TX0008135,CU000334,986.64,USD,56813.40,57800.04,2026-01-14T18:34:37Z
TX0008220,CU000265,1258.44,USD,149968.10,149968.10,2026-01-14T18:41:17Z
TX0003790,CU000258,1831.38,USD,42612.48,44443.86,2026-01-14T19:11:42Z
TX0002974,CU000276,2810.95,USD,25596.02,28406.97,2026-01-14T19:31:08Z
TX0007655,CU001118,490.25,GTQ,18470.44,18960.69,2026-01-14T20:00:05Z
TX0007979,CU000964,1618.30,USD,-82292.77,-80674.47,2026-01-14T20:06:04Z
TX0004287,CU001350,1089.78,USD,35284.28,36374.06,2026-01-14T20:06:19Z
TX0007372,CU001766,616.05,USD,32867.26,33483.31,2026-01-14T20:44:20Z
TX0001157,CU001297,1270.26,USD,54037.05,55307.31,2026-01-14T20:59:29Z
TX0001543,CU001438,1221.14,GTQ,9106.04,10327.18,2026-01-14T21:04:07Z
TX0001516,CU001744,209.26,USD,4210.60,4419.86,2026-01-14T21:04:08Z
TX0007233,CU001396,683.70,USD,61892.21,62575.91,2026-01-14T21:13:43Z
TX0008261,CU000545,1521.10,USD,43560.17,45081.27,2026-01-14T21:15:19Z
TX0006777,CU001469,1153.03,USD,31980.84,33133.87,2026-01-14T21:15:56Z
TX0005850,CU000478,1733.72,USD,24877.73,26611.45,2026-01-14T21:29:31Z
TX0007697,CU001269,269.34,USD,51476.17,51745.51,2026-01-14T22:35:38Z
TX0006116,CU000443,327.34,GTQ,18400.65,18727.99,2026-01-14T23:05:47Z
TX0002141,CU000993,357.52,USD,36382.80,36740.32,2026-01-14T23:37:59Z
TX0008263,CU001171,1244.03,GTQ,34571.10,35815.13,2026-01-15T01:20:17Z
TX0008240,CU000276,440.14,USD,28406.97,28847.11,2026-01-15T02:13:57Z
TX0005775,CU001359,546.24,USD,31236.95,31783.19,2026-01-15T02:14:10Z
TX0005228,CU001158,1333.12,USD,35958.97,37292.09,2026-01-15T02:26:13Z
TX0006939,CU000901,1760.95,GTQ,23129.97,24890.92,2026-01-15T02:27:04Z
TX0001016,CU000217,876.86,GTQ,44913.34,44913.34,2026-01-15T02:43:51Z
TX0000905,CU000829,500.58,USD,124428.77,124929.35,2026-01-15T02:46:58Z
TX0008015,CU000206,449.83,GTQ,23008.97,23458.80,2026-01-15T03:10:12Z
TX0001724,CU000932,1110.58,USD,53671.48,54782.06,2026-01-15T03:56:02Z
TX0001069,CU000205,702.35,USD,57148.85,57851.20,2026-01-15T04:11:23Z
TX0003007,CU000309,1305.18,USD,7907.59,9212.77,2026-01-15T04:15:48Z
TX0007629,CU001482,1929.40,USD,41892.46,43821.86,2026-01-15T04:41:11Z
TX0006996,CU000078,628.18,USD,21785.53,22413.71,2026-01-15T04:51:19Z
TX0004179,CU001716,1389.09,USD,109.14,1498.23,2026-01-15T05:31:43Z
TX0002538,CU001213,3704.44,GTQ,32866.66,36571.10,2026-01-15T06:11:17Z
TX0000994,CU001281,498.79,GTQ,17623.09,18121.88,2026-01-15T06:29:28Z
TX0001906,CU000563,577.87,GTQ,31337.01,31914.88,2026-01-15T06:36:17Z
TX0008629,CU000164,3781.28,GTQ,28383.16,32164.44,2026-01-15T06:45:03Z
TX0008914,CU001291,786.65,GTQ,-2158.81,-1372.16,2026-01-15T07:20:19Z
TX0005712,CU000311,572.05,USD,25244.65,25816.70,2026-01-15T07:38:10Z
TX0001876,CU001410,1874.81,USD,53011.30,54886.11,2026-01-15T07:55:35Z
TX0003002,CU001002,723.32,USD,52186.90,52910.22,2026-01-15T08:50:50Z
TX0001369,CU000963,634.73,GTQ,223824.66,224459.39,2026-01-15T09:05:23Z
TX0000393,CU001588,1008.96,USD,35605.40,36614.36,2026-01-15T09:09:38Z
TX0006033,CU000197,2186.63,USD,30971.78,33158.41,2026-01-15T09:24:14Z
TX0002523,CU001138,1316.66,GTQ,198900.07,200216.73,2026-01-15T10:45:16Z
TX0002879,CU000477,1655.00,USD,5243.17,6898.17,2026-01-15T11:10:35Z
TX0002489,CU000015,722.60,USD,34215.88,34938.48,2026-01-15T11:34:43Z
TX0006172,CU000401,648.02,USD,15054.50,15702.52,2026-01-15T11:54:42Z
TX0008208,CU000851,509.77,USD,7135.38,7645.15,2026-01-15T12:34:17Z
TX0005807,CU000884,1030.91,USD,43910.01,44940.92,2026-01-15T12:55:58Z
TX0008415,CU001397,1428.01,USD,15614.17,17042.18,2026-01-15T13:21:03Z
TX0007180,CU001151,1312.37,GTQ,40318.22,41630.59,2026-01-15T13:24:32Z
TX0006061,CU000296,5133.70,GTQ,1556.49,6690.19,2026-01-15T13:38:10Z
TX0006722,CU000108,965.13,GTQ,95110.37,96075.50,2026-01-15T14:18:02Z
TX0001370,CU001656,476.75,USD,61083.68,61560.43,2026-01-15T14:43:06Z
TX0008762,CU000503,843.71,GTQ,89965.60,90809.31,2026-01-15T16:09:02Z
TX0005117,CU001166,766.11,GTQ,30565.94,31332.05,2026-01-15T16:28:03Z
TX0003672,CU000195,520.14,USD,26289.32,26809.46,2026-01-15T17:09:37Z
TX0000347,CU001345,489.88,USD,36877.79,37367.67,2026-01-15T17:32:52Z
TX0002712,CU001237,1003.55,USD,41547.81,42551.36,2026-01-15T18:02:53Z
TX0005106,CU000802,1213.20,USD,32555.81,33769.01,2026-01-15T18:03:00Z
TX0000407,CU000136,662.88,GTQ,18095.39,18758.27,2026-01-15T18:22:47Z
TX0004965,CU001497,118169.44,USD,31094.59,149264.03,2026-01-15T19:17:24Z
TX0001835,CU000664,4036.16,USD,43145.01,47181.17,2026-01-15T19:25:43Z
TX0001960,CU000713,971.70,GTQ,36774.79,37746.49,2026-01-15T21:19:20Z
TX0004536,CU000627,2193.77,GTQ,3490.74,5684.51,2026-01-15T22:07:16Z
TX0005986,CU000312,553.94,USD,17037.70,17591.64,2026-01-15T23:03:55Z
TX0000178,CU000580,1173.42,USD,3717.49,4890.91,2026-01-16T01:19:48Z
TX0006822,CU000019,1140.38,USD,275293.70,276434.08,2026-01-16T02:31:19Z
TX0001236,CU001664,405.18,GTQ,50265.45,50670.63,2026-01-16T02:32:26Z
TX0004438,CU000490,202.70,GTQ,20925.62,21128.32,2026-01-16T03:11:38Z
TX0002199,CU001511,837.77,GTQ,19579.71,20417.48,2026-01-16T03:36:08Z
TX0005383,CU000649,2608.95,GTQ,44031.59,46640.54,2026-01-16T04:18:13Z
TX0007121,CU001608,987.55,USD,56099.43,57086.98,2026-01-16T04:53:04Z
TX0008292,CU000404,1803.68,USD,21894.43,23698.11,2026-01-16T05:48:17Z
TX0007778,CU000532,1487.89,GTQ,23156.08,24643.97,2026-01-16T06:08:49Z
TX0008529,CU000491,989.12,GTQ,179540.06,180529.18,2026-01-16T07:10:57Z
TX0007139,CU000697,107.94,USD,27386.23,27494.17,2026-01-16T07:16:38Z
TX0006034,CU000401,1443.79,USD,15702.52,17146.31,2026-01-16T07:18:57Z
TX0006006,CU000263,2278.79,USD,27242.47,29521.26,2026-01-16T07:37:48Z
TX0001404,CU000442,640.49,GTQ,7588.81,8229.30,2026-01-16T07:38:44Z
TX0000410,CU001156,1449.80,USD,30820.85,32270.65,2026-01-16T08:22:34Z
TX0000077,CU000513,3773.79,GTQ,-26733.00,-22959.21,2026-01-16T08:50:01Z
TX0000091,CU000676,363.20,GTQ,32342.52,32342.52,2026-01-16T09:02:26Z
TX0006975,CU001649,730.72,GTQ,15806.32,16537.04,2026-01-16T09:15:45Z
TX0002132,CU000103,1030.78,GTQ,17867.69,18898.47,2026-01-16T09:38:13Z
TX0008349,CU001350,2751.40,USD,34924.26,37675.66,2026-01-16T10:07:26Z
TX0002818,CU000845,1594.72,USD,233763.89,235358.61,2026-01-16T10:38:54Z
TX0006489,CU001534,1852.88,GTQ,24425.20,26278.08,2026-01-16T11:01:44Z
TX0000601,CU001609,924.93,GTQ,315786.93,316711.86,2026-01-16T11:34:54Z
TX0003760,CU000313,693.04,USD,30326.84,31019.88,2026-01-16T12:01:05Z
