tx_id,cuenta_id,monto,moneda,saldo_previo,saldo_posterior,timestamp_contable
TX0006434,CU001247,1146.76,USD,25246.83,24100.07,2026-01-13T10:32:03Z
TX0004979,CU000175,1508.43,GTQ,39438.26,37929.83,2026-01-13T10:50:01Z
TX0006970,CU001150,1148.89,GTQ,47829.63,46680.74,2026-01-13T10:56:17Z
TX0000677,CU000320,849.87,USD,20666.07,19816.20,2026-01-13T11:33:08Z
TX0006720,CU000813,4315.45,USD,34579.69,30264.24,2026-01-13T11:43:25Z
TX0000973,CU001055,346.68,GTQ,31658.65,31311.97,2026-01-13T11:46:56Z
TX0004772,CU000590,186.68,USD,17856.30,17669.62,2026-01-13T12:42:45Z
TX0006373,CU000759,768.67,USD,27093.08,26324.41,2026-01-13T13:15:42Z
TX0000730,CU001442,1909.54,USD,23531.68,21622.14,2026-01-13T13:42:08Z
TX0001897,CU001476,1923.93,USD,29170.93,27247.00,2026-01-13T13:46:38Z
TX0003837,CU000941,638.66,USD,35033.75,34395.09,2026-01-13T13:49:06Z
TX0003871,CU000470,14504.88,USD,28905.76,14400.88,2026-01-13T14:47:33Z
TX0002334,CU001300,2288.76,USD,14850.50,12561.74,2026-01-13T14:51:56Z
TX0002225,CU000903,425.18,USD,36318.84,35893.66,2026-01-13T15:11:50Z
TX0007489,CU001494,1947.23,GTQ,8306.60,6359.37,2026-01-13T15:28:17Z
TX0006348,CU000392,463.13,GTQ,15304.71,14841.58,2026-01-13T15:35:59Z
TX0004273,CU001456,1493.75,USD,13022.03,11528.28,2026-01-13T15:53:24Z
TX0004400,CU000445,2749.46,GTQ,58598.38,55848.92,2026-01-13T16:19:15Z
TX0006957,CU000181,1910.36,USD,15068.29,15068.29,2026-01-13T16:54:39Z
TX0004398,CU001192,1846.94,USD,77554.30,75707.36,2026-01-13T17:09:24Z
TX0006080,CU001778,538.73,USD,4342.83,3804.10,2026-01-13T18:01:49Z
TX0004778,CU000371,1632.43,USD,254257.14,252624.71,2026-01-13T18:33:31Z
TX0007568,CU001029,603.92,GTQ,27854.76,27250.84,2026-01-13T18:40:54Z
TX0001899,CU000243,572.31,USD,5798.08,5225.77,2026-01-13T18:53:56Z
TX0004480,CU000085,803.30,USD,19877.27,19073.97,2026-01-13T19:17:03Z
TX0003315,CU001401,810.11,GTQ,23083.57,22273.46,2026-01-13T19:34:08Z
TX0000814,CU001409,855.69,GTQ,13672.23,12816.54,2026-01-13T19:59:34Z
TX0003249,CU000877,3154.93,GTQ,26535.40,23380.47,2026-01-13T20:33:45Z
TX0006799,CU001207,1750.10,USD,20605.86,18855.76,2026-01-13T20:38:33Z
TX0004070,CU001392,1803.99,USD,24999.73,23195.74,2026-01-13T20:46:13Z
TX0001230,CU000095,569.34,USD,4979.64,4410.30,2026-01-13T21:39:51Z
TX0001456,CU001546,1613.00,GTQ,-60998.24,-62611.24,2026-01-13T21:43:38Z
TX0001809,CU001267,2097.72,USD,21398.75,19301.03,2026-01-13T22:30:32Z
TX0001353,CU000866,518.89,USD,33803.16,33284.27,2026-01-14T00:25:39Z
TX0005800,CU001338,636.67,USD,9452.09,8815.42,2026-01-14T00:58:40Z
TX0007815,CU000096,1726.80,USD,55483.51,53756.71,2026-01-14T00:59:02Z
TX0007569,CU001713,732.64,USD,1084.77,352.13,2026-01-14T01:09:25Z
TX0005454,CU000566,2175.92,GTQ,22485.93,20310.01,2026-01-14T03:07:52Z
TX0006480,CU000480,694.93,GTQ,46394.42,45699.49,2026-01-14T03:53:29Z
TX0002341,CU000032,933.80,USD,11239.13,10305.33,2026-01-14T04:50:54Z
TX0007224,CU001563,1223.27,USD,484.38,-738.89,2026-01-14T05:32:40Z
TX0000809,CU001332,1077.54,USD,36031.62,34954.08,2026-01-14T06:12:56Z
TX0001964,CU000978,644.60,USD,107521.21,106876.61,2026-01-14T08:38:59Z
TX0006501,CU001539,1321.92,USD,19574.94,18253.02,2026-01-14T10:51:55Z
TX0007436,CU000620,481.64,USD,51400.58,50918.94,2026-01-14T11:01:49Z
TX0003742,CU000406,874.80,USD,10880.68,10005.88,2026-01-14T11:36:52Z
TX0004158,CU001739,4004.94,GTQ,15170.25,11165.31,2026-01-14T12:14:11Z
TX0003150,CU001566,356.00,GTQ,10093.06,9737.06,2026-01-14T13:11:38Z
TX0002598,CU000352,1621.63,USD,19828.55,18206.92,2026-01-14T13:43:49Z
TX0001817,CU000691,6891.53,USD,10518.68,3627.15,2026-01-14T14:14:17Z
TX0000058,CU000692,1141.14,USD,14843.88,13702.74,2026-01-14T15:41:39Z
TX0005085,CU000838,650.08,GTQ,20553.43,19903.35,2026-01-14T15:53:37Z
TX0003435,CU000653,1320.88,USD,15039.14,13718.26,2026-01-14T17:02:14Z
TX0005477,CU000042,1131.37,GTQ,214297.58,213166.21,2026-01-14T17:12:45Z
TX0005966,CU000975,814.33,USD,35101.21,34286.88,2026-01-14T17:24:48Z
TX0002888,CU000253,688.03,GTQ,291291.26,290603.23,2026-01-14T17:59:31Z
TX0008135,CU000272,986.64,USD,22811.27,21824.63,2026-01-14T18:34:37Z
TX0008220,CU000049,1258.44,USD,347181.42,347181.42,2026-01-14T18:41:17Z
TX0003790,CU001314,1831.38,USD,179840.33,178008.95,2026-01-14T19:11:42Z
TX0002974,CU001358,2810.95,USD,7005.72,4194.77,2026-01-14T19:31:08Z
TX0007655,CU000198,490.25,GTQ,32194.85,31704.60,2026-01-14T20:00:05Z
TX0007979,CU000503,1618.30,USD,91583.90,89965.60,2026-01-14T20:06:04Z
TX0004287,CU000040,1089.78,USD,11021.80,9932.02,2026-01-14T20:06:19Z
TX0007372,CU000561,616.05,USD,33257.59,32641.54,2026-01-14T20:44:20Z
TX0001157,CU000974,1270.26,USD,24678.86,23408.60,2026-01-14T20:59:29Z
TX0001543,CU001701,1221.14,GTQ,15370.22,14149.08,2026-01-14T21:04:07Z
TX0001516,CU000099,209.26,USD,42334.96,42125.70,2026-01-14T21:04:08Z
TX0007233,CU000028,683.70,USD,36280.33,35596.63,2026-01-14T21:13:43Z
TX0008261,CU001318,1521.10,USD,8831.33,7310.23,2026-01-14T21:15:19Z
TX0006777,CU000136,1153.03,USD,19248.42,18095.39,2026-01-14T21:15:56Z
TX0005850,CU000498,1733.72,USD,26215.54,24481.82,2026-01-14T21:29:31Z
TX0007697,CU001519,269.34,USD,-3423.02,-3692.36,2026-01-14T22:35:38Z
TX0006116,CU000281,327.34,GTQ,40164.77,39837.43,2026-01-14T23:05:47Z
TX0002141,CU001753,357.52,USD,3220.31,2862.79,2026-01-14T23:37:59Z
TX0008263,CU001763,1244.03,GTQ,12049.57,10805.54,2026-01-15T01:20:17Z
TX0008240,CU000142,440.14,USD,39499.71,39059.57,2026-01-15T02:13:57Z
TX0005775,CU001330,546.24,USD,21955.72,21409.48,2026-01-15T02:14:10Z
TX0005228,CU000429,1333.12,USD,25761.67,24428.55,2026-01-15T02:26:13Z
TX0006939,CU001453,1760.95,GTQ,98014.58,96253.63,2026-01-15T02:27:04Z
TX0001016,CU000364,876.86,GTQ,2975.04,2975.04,2026-01-15T02:43:51Z
TX0000905,CU001471,500.58,USD,238161.79,237661.21,2026-01-15T02:46:58Z
TX0008015,CU001125,449.83,GTQ,17041.58,16591.75,2026-01-15T03:10:12Z
TX0001724,CU001785,1110.58,USD,21311.19,20200.61,2026-01-15T03:56:02Z
TX0001069,CU000678,702.35,USD,38931.07,38228.72,2026-01-15T04:11:23Z
TX0003007,CU000864,1305.18,USD,7504.82,6199.64,2026-01-15T04:15:48Z
TX0007629,CU001303,1929.40,USD,22934.31,21004.91,2026-01-15T04:41:11Z
TX0006996,CU000088,628.18,USD,17318.37,16690.19,2026-01-15T04:51:19Z
TX0004179,CU000181,1389.09,USD,15068.29,13679.20,2026-01-15T05:31:43Z
TX0002538,CU000678,3704.44,GTQ,38228.72,34524.28,2026-01-15T06:11:17Z
TX0000994,CU001278,498.79,GTQ,11929.79,11431.00,2026-01-15T06:29:28Z
TX0001906,CU001549,577.87,GTQ,6142.78,5564.91,2026-01-15T06:36:17Z
TX0008629,CU001144,3781.28,GTQ,4023.43,242.15,2026-01-15T06:45:03Z
TX0008914,CU000802,786.65,GTQ,33342.46,32555.81,2026-01-15T07:20:19Z
TX0005712,CU001014,572.05,USD,9381.62,8809.57,2026-01-15T07:38:10Z
TX0001876,CU001364,1874.81,USD,236738.78,234863.97,2026-01-15T07:55:35Z
TX0003002,CU001351,723.32,USD,38605.31,37881.99,2026-01-15T08:50:50Z
TX0001369,CU000844,634.73,GTQ,26348.35,25713.62,2026-01-15T09:05:23Z
TX0000393,CU000904,1008.96,USD,15398.30,14389.34,2026-01-15T09:09:38Z
TX0006033,CU000486,2186.63,USD,42792.82,40606.19,2026-01-15T09:24:14Z
TX0002523,CU001022,1316.66,GTQ,6549.95,5233.29,2026-01-15T10:45:16Z
TX0002879,CU001304,1655.00,USD,31508.78,29853.78,2026-01-15T11:10:35Z
TX0002489,CU001568,722.60,USD,23018.50,22295.90,2026-01-15T11:34:43Z
TX0006172,CU000146,648.02,USD,16440.92,15792.90,2026-01-15T11:54:42Z
TX0008208,CU000673,509.77,USD,60126.60,59616.83,2026-01-15T12:34:17Z
TX0005807,CU000904,1030.91,USD,14389.34,13358.43,2026-01-15T12:55:58Z
TX0008415,CU000827,1428.01,USD,27276.54,25848.53,2026-01-15T13:21:03Z
TX0007180,CU000550,1312.37,GTQ,10172.64,8860.27,2026-01-15T13:24:32Z
TX0006061,CU000851,5133.70,GTQ,7645.15,2511.45,2026-01-15T13:38:10Z
TX0006722,CU001595,965.13,GTQ,15946.79,14981.66,2026-01-15T14:18:02Z
TX0001370,CU001009,476.75,USD,29349.89,28873.14,2026-01-15T14:43:06Z
TX0008762,CU000030,843.71,GTQ,13547.23,12703.52,2026-01-15T16:09:02Z
TX0005117,CU000930,766.11,GTQ,234781.75,234015.64,2026-01-15T16:28:03Z
TX0003672,CU001168,520.14,USD,220080.70,219560.56,2026-01-15T17:09:37Z
TX0000347,CU001687,489.88,USD,10301.04,9811.16,2026-01-15T17:32:52Z
TX0002712,CU000695,1003.55,USD,239339.74,238336.19,2026-01-15T18:02:53Z
TX0005106,CU001232,1213.20,USD,21587.43,20374.23,2026-01-15T18:03:00Z
TX0000407,CU001800,662.88,GTQ,12611.42,11948.54,2026-01-15T18:22:47Z
TX0004965,CU000429,118169.44,USD,24428.55,-93740.89,2026-01-15T19:17:24Z
TX0001835,CU000604,4036.16,USD,25988.66,21952.50,2026-01-15T19:25:43Z
TX0001960,CU001194,971.70,GTQ,24394.66,23422.96,2026-01-15T21:19:20Z
TX0004536,CU000317,2193.77,GTQ,146388.82,144195.05,2026-01-15T22:07:16Z
TX0005986,CU000802,553.94,USD,33769.01,33215.07,2026-01-15T23:03:55Z
TX0000178,CU000210,1173.42,USD,20389.25,19215.83,2026-01-16T01:19:48Z
TX0006822,CU001539,1140.38,USD,18253.02,17112.64,2026-01-16T02:31:19Z
TX0001236,CU001176,405.18,GTQ,154083.08,153677.90,2026-01-16T02:32:26Z
TX0004438,CU001508,202.70,GTQ,57833.93,57631.23,2026-01-16T03:11:38Z
TX0002199,CU000488,837.77,GTQ,31867.75,31029.98,2026-01-16T03:36:08Z
TX0005383,CU001278,2608.95,GTQ,11431.00,8822.05,2026-01-16T04:18:13Z
TX0007121,CU001441,987.55,USD,19666.33,18678.78,2026-01-16T04:53:04Z
TX0008292,CU001075,1803.68,USD,25709.87,23906.19,2026-01-16T05:48:17Z
TX0007778,CU001730,1487.89,GTQ,25019.01,23531.12,2026-01-16T06:08:49Z
TX0008529,CU000066,989.12,GTQ,29516.88,28527.76,2026-01-16T07:10:57Z
TX0007139,CU000047,107.94,USD,37026.64,36918.70,2026-01-16T07:16:38Z
TX0006034,CU001647,1443.79,USD,-2749.55,-4193.34,2026-01-16T07:18:57Z
TX0006006,CU000667,2278.79,USD,18036.08,15757.29,2026-01-16T07:37:48Z
TX0001404,CU001480,640.49,GTQ,35811.50,35171.01,2026-01-16T07:38:44Z
TX0000410,CU001350,1449.80,USD,36374.06,34924.26,2026-01-16T08:22:34Z
TX0000077,CU000778,3773.79,GTQ,27961.45,24187.66,2026-01-16T08:50:01Z
TX0000091,CU000404,363.20,GTQ,23698.11,23698.11,2026-01-16T09:02:26Z
TX0006975,CU001076,730.72,GTQ,897.07,166.35,2026-01-16T09:15:45Z
TX0002132,CU000465,1030.78,GTQ,197711.40,196680.62,2026-01-16T09:38:13Z
TX0008349,CU001419,2751.40,USD,23717.97,20966.57,2026-01-16T10:07:26Z
TX0002818,CU001225,1594.72,USD,8849.40,7254.68,2026-01-16T10:38:54Z
TX0006489,CU001114,1852.88,GTQ,12937.78,11084.90,2026-01-16T11:01:44Z
TX0000601,CU000716,924.93,GTQ,17835.08,16910.15,2026-01-16T11:34:54Z
TX0003760,CU001203,693.04,USD,28841.87,28148.83,2026-01-16T12:01:05Z
TX0005145,CU000362,1279.99,USD,63094.57,61814.58,2026-01-16T12:37:51Z
TX0004754,CU000260,1860.74,USD,40048.36,38187.62,2026-01-16T13:26:19Z
TX0007579,CU000784,323.32,GTQ,8571.54,8248.22,2026-01-16T13:45:04Z
TX0006594,CU001699,1946.19,GTQ,160177.42,158231.23,2026-01-16T13:45:33Z
TX0000096,CU001184,952.36,GTQ,20268.01,19315.65,2026-01-16T14:02:26Z
TX0005547,CU001520,293.30,GTQ,34060.31,33767.01,2026-01-16T14:23:58Z
TX0004221,CU001247,1422.06,USD,24100.07,22678.01,2026-01-16T14:33:32Z
TX0007149,CU000379,1643.45,GTQ,66406.69,64763.24,2026-01-16T14:56:02Z
TX0002509,CU001624,3299.56,GTQ,36674.08,33374.52,2026-01-16T14:58:43Z
TX0007591,CU000697,636.32,GTQ,27494.17,26857.85,2026-01-16T15:10:42Z
TX0002573,CU001798,728.82,GTQ,12039.72,11310.90,2026-01-16T15:59:22Z
TX0003202,CU000721,88.40,USD,15207.36,15118.96,2026-01-16T16:08:16Z
TX0006265,CU000395,2674.08,USD,31776.85,29102.77,2026-01-16T16:26:42Z
TX0008507,CU000647,2358.53,USD,254326.00,251967.47,2026-01-16T16:40:24Z
TX0005218,CU000831,839.93,GTQ,277065.84,276225.91,2026-01-16T17:15:45Z
TX0002417,CU001116,212.99,GTQ,40856.84,40643.85,2026-01-16T18:39:50Z
TX0008303,CU001361,549.60,GTQ,34962.21,34412.61,2026-01-16T18:46:08Z
TX0001584,CU001043,142.30,USD,35554.92,35412.62,2026-01-16T19:11:47Z
TX0002403,CU000709,391.31,GTQ,19075.15,18683.84,2026-01-16T19:31:24Z
TX0002043,CU000304,1016.61,USD,33363.19,32346.58,2026-01-16T20:15:48Z
TX0001400,CU000108,312.82,GTQ,96075.50,95762.68,2026-01-16T20:41:17Z
TX0007516,CU000261,326.49,USD,26067.39,25740.90,2026-01-16T20:46:22Z
TX0008413,CU001274,408.65,GTQ,18025.78,17617.13,2026-01-16T21:04:34Z
TX0000130,CU001556,3299.42,USD,39149.25,35849.83,2026-01-16T21:08:23Z
TX0003690,CU000385,642.32,USD,55084.81,54442.49,2026-01-16T21:10:36Z
TX0002536,CU000583,4388.67,USD,28792.04,24403.37,2026-01-16T21:12:13Z
TX0003800,CU000911,6448.85,USD,34819.19,28370.34,2026-01-16T22:44:51Z
TX0006398,CU001292,540.82,USD,41556.14,41015.32,2026-01-16T23:37:58Z
TX0006760,CU000104,6071.27,GTQ,17506.21,11434.94,2026-01-17T01:32:30Z
TX0006350,CU000836,472.61,USD,12348.30,11875.69,2026-01-17T01:45:10Z
TX0006959,CU000355,556.87,USD,29664.53,29107.66,2026-01-17T02:18:20Z
TX0001242,CU001518,1261.92,USD,10701.19,9439.27,2026-01-17T02:37:21Z
TX0004395,CU001050,572.63,GTQ,99368.64,99368.64,2026-01-17T03:24:27Z
TX0004628,CU000093,411.35,USD,7074.29,6662.94,2026-01-17T03:25:52Z
TX0007604,CU000291,290.97,GTQ,16118.59,15827.62,2026-01-17T03:46:10Z
TX0007611,CU001470,1220.55,USD,157.49,-1063.06,2026-01-17T03:58:08Z
TX0005910,CU000934,1411.85,USD,28196.44,28196.44,2026-01-17T04:27:05Z
TX0000511,CU001361,378.96,USD,34412.61,34033.65,2026-01-17T05:23:20Z
TX0004805,CU000247,668.26,USD,65385.79,64717.53,2026-01-17T05:45:08Z
TX0002062,CU000043,2120.57,GTQ,6959.57,4839.00,2026-01-17T05:53:51Z
TX0003144,CU001641,1920.02,USD,20697.66,18777.64,2026-01-17T06:07:05Z
TX0007856,CU000589,510.28,GTQ,4274.04,3763.76,2026-01-17T06:20:49Z
TX0002688,CU001231,1690.97,USD,26187.23,24496.26,2026-01-17T06:58:40Z
TX0004169,CU000815,619.27,USD,18903.95,18284.68,2026-01-17T07:04:56Z
TX0004889,CU001166,570.88,GTQ,31332.05,30761.17,2026-01-17T07:27:34Z
TX0005030,CU000659,330.84,GTQ,40367.22,40036.38,2026-01-17T07:31:39Z
TX0005300,CU000400,918.29,GTQ,4117.55,3199.26,2026-01-17T08:34:35Z
TX0001184,CU000901,369.40,USD,24890.92,24521.52,2026-01-17T08:36:35Z
TX0003743,CU001193,162.45,GTQ,19465.13,19302.68,2026-01-17T08:48:56Z
TX0004297,CU000174,496.24,USD,66512.68,66016.44,2026-01-17T08:50:54Z
TX0007552,CU000191,891.96,USD,27358.75,26466.79,2026-01-17T09:03:50Z
TX0005540,CU000288,1828.38,USD,24923.62,23095.24,2026-01-17T09:04:11Z
TX0005579,CU001770,324.00,USD,45172.76,44848.76,2026-01-17T09:27:05Z
TX0001326,CU000479,889.02,USD,5997.93,5108.91,2026-01-17T10:28:39Z
TX0006218,CU001553,760.65,GTQ,14341.64,13580.99,2026-01-17T10:44:11Z
TX0008620,CU001183,6972.23,GTQ,8025.03,1052.80,2026-01-17T10:58:15Z
TX0004825,CU000598,563.04,USD,32560.47,31997.43,2026-01-17T11:08:39Z
TX0006220,CU000215,710.52,USD,18850.65,18140.13,2026-01-17T11:18:15Z
TX0002249,CU000635,1354.81,GTQ,39409.86,38055.05,2026-01-17T12:40:35Z
TX0003336,CU000135,475.77,USD,41024.80,40549.03,2026-01-17T13:14:48Z
TX0005853,CU001740,435.98,USD,14156.21,13720.23,2026-01-17T13:24:14Z
TX0001623,CU001506,811.31,GTQ,10093.36,9282.05,2026-01-17T15:09:41Z
TX0000987,CU001153,738.33,USD,32619.32,31880.99,2026-01-17T16:14:19Z
TX0005554,CU001142,4501.02,USD,35492.50,30991.48,2026-01-17T16:17:27Z
TX0007870,CU001278,656.11,USD,8822.05,8165.94,2026-01-17T17:08:10Z
TX0002546,CU001625,413.52,GTQ,37670.78,37257.26,2026-01-17T17:08:50Z
TX0007648,CU000402,512.80,USD,28835.59,28322.79,2026-01-17T17:14:50Z
TX0006320,CU000072,1977.11,USD,14613.23,14613.23,2026-01-17T18:25:57Z
TX0004139,CU001677,2558.24,USD,59410.64,56852.40,2026-01-17T18:27:56Z
TX0001091,CU001728,206.42,GTQ,-7205.00,-7411.42,2026-01-17T18:43:18Z
TX0006052,CU001472,442.68,GTQ,34875.20,34432.52,2026-01-17T18:59:11Z
TX0001317,CU001613,2022.68,GTQ,25535.02,23512.34,2026-01-17T20:15:41Z
TX0001872,CU000860,899.59,USD,23233.42,22333.83,2026-01-17T22:00:09Z
TX0001320,CU000765,312.47,GTQ,36030.69,35718.22,2026-01-17T22:08:57Z
TX0002097,CU000315,492.85,USD,14686.75,14193.90,2026-01-17T22:19:30Z
TX0005331,CU001736,252.25,USD,19945.22,19692.97,2026-01-17T22:29:13Z
TX0001365,CU001310,175.75,USD,33039.42,32863.67,2026-01-17T22:46:08Z
TX0001000,CU000533,218.46,GTQ,16739.27,16520.81,2026-01-17T23:18:23Z
TX0003182,CU001333,1372.69,USD,42633.91,41261.22,2026-01-17T23:25:35Z
TX0008807,CU000567,1279.90,USD,25230.23,23950.33,2026-01-18T00:06:52Z
TX0006574,CU001224,1666.07,USD,32730.80,31064.73,2026-01-18T00:59:42Z
TX0004733,CU001539,542.26,GTQ,17112.64,16570.38,2026-01-18T01:20:20Z
TX0006231,CU000571,1875.75,USD,11443.71,9567.96,2026-01-18T02:15:01Z
TX0004518,CU000102,668.55,USD,272363.77,271695.22,2026-01-18T02:19:38Z
TX0003822,CU001041,888.43,USD,20130.76,19242.33,2026-01-18T02:44:42Z
TX0008251,CU000454,2557.79,USD,22023.43,19465.64,2026-01-18T02:47:10Z
TX0008694,CU000801,167.97,USD,4549.20,4381.23,2026-01-18T02:51:51Z
TX0007953,CU001168,209.72,USD,219560.56,219350.84,2026-01-18T03:10:40Z
TX0008072,CU001696,1131.02,GTQ,7030.44,5899.42,2026-01-18T03:34:49Z
TX0003605,CU000952,3318.80,USD,20276.17,16957.37,2026-01-18T04:28:06Z
TX0001990,CU001745,493.17,GTQ,17297.90,16804.73,2026-01-18T04:45:02Z
TX0003211,CU001431,513.95,GTQ,24415.30,23901.35,2026-01-18T04:47:39Z
TX0005664,CU001100,937.54,USD,49643.52,48705.98,2026-01-18T04:59:13Z
TX0001678,CU001733,488.25,GTQ,33656.02,33167.77,2026-01-18T05:07:22Z
TX0003995,CU000889,5457.81,USD,33440.64,27982.83,2026-01-18T05:44:09Z
TX0005082,CU001724,998.25,USD,6128.83,5130.58,2026-01-18T05:58:58Z
TX0000396,CU001128,715.36,GTQ,28088.98,28088.98,2026-01-18T05:59:47Z
TX0003075,CU000717,936.85,USD,14192.68,13255.83,2026-01-18T06:34:03Z
TX0001391,CU001653,2088.10,GTQ,10658.93,8570.83,2026-01-18T06:49:26Z
TX0005087,CU001717,1321.30,USD,-214.59,-1535.89,2026-01-18T07:07:08Z
TX0004038,CU001766,2128.07,USD,34193.83,32065.76,2026-01-18T07:50:56Z
TX0005861,CU000136,2138.49,GTQ,18758.27,16619.78,2026-01-18T08:32:45Z
TX0005043,CU001754,2693.71,USD,5127.05,5127.05,2026-01-18T08:35:40Z
TX0002589,CU000660,474.88,USD,13646.43,13171.55,2026-01-18T08:41:32Z
TX0002747,CU000941,1252.68,USD,34395.09,33142.41,2026-01-18T09:02:34Z
TX0008695,CU001564,456.61,GTQ,34091.40,33634.79,2026-01-18T09:03:00Z
TX0006064,CU001309,1657.52,USD,28603.88,26946.36,2026-01-18T09:15:04Z
TX0005655,CU000442,1530.84,USD,8229.30,6698.46,2026-01-18T10:00:11Z
TX0003385,CU001307,616.81,USD,19641.19,19024.38,2026-01-18T10:00:54Z
TX0006013,CU000533,424.25,USD,16520.81,16096.56,2026-01-18T11:30:59Z
TX0005246,CU001785,862.68,USD,20200.61,19337.93,2026-01-18T11:34:07Z
TX0004473,CU001273,1612.24,GTQ,3743.13,2130.89,2026-01-18T11:36:30Z
TX0001063,CU001153,544.42,USD,31880.99,31336.57,2026-01-18T11:44:05Z
TX0001143,CU001313,718.10,USD,-4772.65,-5490.75,2026-01-18T11:47:59Z
TX0002446,CU001023,295.74,USD,335386.51,335090.77,2026-01-18T12:16:16Z
TX0004243,CU001033,422.78,USD,22281.33,21858.55,2026-01-18T12:24:16Z
TX0008341,CU001385,541.25,USD,43452.30,42911.05,2026-01-18T12:51:16Z
TX0007795,CU001303,366.26,USD,21004.91,20638.65,2026-01-18T14:13:36Z
TX0008163,CU000146,1454.23,USD,15792.90,14338.67,2026-01-18T14:47:33Z
TX0001364,CU000419,1518.52,USD,12032.74,10514.22,2026-01-18T15:03:07Z
TX0007456,CU000652,2879.88,USD,15809.39,12929.51,2026-01-18T15:38:41Z
TX0000183,CU001441,1241.48,USD,18678.78,17437.30,2026-01-18T15:44:47Z
TX0008920,CU000671,1234.01,USD,12877.12,12877.12,2026-01-18T15:52:46Z
TX0005321,CU000529,2812.57,GTQ,46371.85,43559.28,2026-01-18T15:55:47Z
TX0002925,CU000036,2191.61,USD,2852.65,661.04,2026-01-18T17:27:58Z
TX0001640,CU000100,4108.39,USD,13012.69,8904.30,2026-01-18T17:35:40Z
TX0005630,CU001535,289.94,GTQ,27228.94,26939.00,2026-01-18T17:56:45Z
TX0002569,CU000288,1856.43,GTQ,23095.24,21238.81,2026-01-18T18:58:58Z
TX0000332,CU001074,378.64,USD,3038.95,2660.31,2026-01-18T20:00:04Z
TX0003157,CU000022,933.51,GTQ,9313.48,8379.97,2026-01-18T20:15:12Z
TX0007698,CU001354,1893.85,GTQ,17607.03,15713.18,2026-01-18T20:37:02Z
TX0000779,CU000397,749.09,USD,9133.34,8384.25,2026-01-18T20:42:07Z
TX0006117,CU000866,556.24,GTQ,33284.27,32728.03,2026-01-18T21:03:57Z
TX0001713,CU000453,1022.59,GTQ,33812.33,32789.74,2026-01-18T21:17:21Z
TX0001659,CU001753,2307.60,USD,2862.79,555.19,2026-01-18T21:34:12Z
TX0006889,CU001031,1312.72,USD,18999.83,17687.11,2026-01-18T21:44:07Z
TX0006235,CU000918,3786.11,USD,133020.20,129234.09,2026-01-18T22:25:44Z
TX0008747,CU000371,563.08,USD,252624.71,252061.63,2026-01-18T22:33:46Z
TX0003480,CU000089,2117.13,USD,47037.62,44920.49,2026-01-18T22:38:36Z
TX0002698,CU000351,1472.09,GTQ,36975.00,35502.91,2026-01-18T23:30:09Z
TX0006511,CU000080,3871.49,USD,35464.14,31592.65,2026-01-18T23:35:46Z
TX0000619,CU001464,905.24,USD,29486.39,28581.15,2026-01-19T00:19:24Z
TX0003746,CU000064,1071.58,USD,19952.72,18881.14,2026-01-19T01:08:02Z
TX0008052,CU000632,846.99,GTQ,7064.79,6217.80,2026-01-19T01:09:52Z
TX0007615,CU000579,134.52,USD,-5054.58,-5189.10,2026-01-19T01:34:57Z
TX0007494,CU000809,3650.21,USD,14096.78,10446.57,2026-01-19T01:41:03Z
TX0001337,CU000166,460.62,USD,18097.39,17636.77,2026-01-19T02:05:28Z
TX0003764,CU000580,1150.72,GTQ,5143.16,3992.44,2026-01-19T03:09:29Z
TX0005998,CU000924,1448.56,USD,23821.60,22373.04,2026-01-19T05:18:18Z
TX0007433,CU001379,1061.14,USD,295559.20,294498.06,2026-01-19T05:26:10Z
TX0002330,CU000337,1252.68,GTQ,35285.11,34032.43,2026-01-19T05:37:28Z
TX0007693,CU001313,1768.45,USD,-5490.75,-7259.20,2026-01-19T05:47:38Z
TX0007374,CU000879,300.44,USD,9626.75,9326.31,2026-01-19T07:02:19Z
TX0002118,CU001464,953.25,USD,29041.77,28088.52,2026-01-19T07:03:15Z
TX0000967,CU001425,3863.25,GTQ,3345.42,-517.83,2026-01-19T07:05:27Z
TX0004203,CU000990,2274.56,GTQ,6886.57,4612.01,2026-01-19T07:05:35Z
TX0001481,CU000634,1772.27,GTQ,19696.98,17924.71,2026-01-19T08:11:50Z
TX0004073,CU000198,277.76,USD,31704.60,31426.84,2026-01-19T08:20:15Z
TX0006357,CU001770,1025.43,USD,44848.76,43823.33,2026-01-19T08:21:11Z
TX0004004,CU000811,1798.45,USD,37880.01,36081.56,2026-01-19T08:37:40Z
TX0000535,CU000681,7033.62,USD,13874.91,6841.29,2026-01-19T08:42:45Z
TX0007921,CU000039,997.49,USD,99343.84,98346.35,2026-01-19T09:11:08Z
TX0003027,CU000611,418.40,USD,53446.15,53027.75,2026-01-19T09:50:13Z
TX0005818,CU000574,708.54,USD,33360.96,32652.42,2026-01-19T10:52:23Z
TX0008813,CU001367,872.19,GTQ,1771.17,898.98,2026-01-19T11:18:25Z
TX0004784,CU001298,751.87,GTQ,11893.93,11142.06,2026-01-19T12:16:08Z
TX0006893,CU000798,627.43,GTQ,6356.94,5729.51,2026-01-19T12:19:07Z
TX0005974,CU000937,1270.92,USD,12156.08,10885.16,2026-01-19T12:47:47Z
TX0005843,CU001611,1831.75,USD,28899.52,27067.77,2026-01-19T12:59:50Z
